,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.10 V (V),P4.2.11 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.10 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.3 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.6 V (V),P4.4.7 V (V),P4.4.8 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.5.22 V (V),P4.6.1 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.8 V (V),P4.7.9 V (V),P4.7.10 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.17 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.4 V (V),P4.9.5 V (V),P4.9.6 V (V),P4.9.7 V (V),P4.9.8 V (V),P4.9.9 V (V),P4.9.10 V (V),P4.9.11 V (V),P4.9.12 V (V),P4.9.13 V (V),P4.9.14 V (V),P4.9.15 V (V),P4.9.16 V (V),P4.9.17 V (V),P4.9.18 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
21,2021-04-26,11:15:00,63.25,62.9375,62.375,62.916666666666664,62.71875,63.0,64.375,63.5,63.083333333333336,63.9375,63.9375,63.666666666666664,64.875,64.875,65.15625,64.0,63.0,63.8125,63.5,63.583333333333336,64.25,75.0,76.5,79.20833333333333,73.625,68.875,68.125,67.66666666666667,68.375,67.375,67.20833333333333,68.75,67.45833333333333,67.29166666666667,68.1875,68.58333333333333,68.625,68.0,67.125,67.5,66.91666666666667,66.875,67.625,67.125,68.41666666666667,68.16666666666667,67.16666666666667,67.41666666666667,67.28125,68.125,68.21875,69.95833333333333,67.625,67.54166666666667,70.125,66.96875,68.95833333333333,68.6875,69.625,68.75,66.70833333333333,66.54166666666667,67.46875,66.33333333333333,68.1875,66.5625,67.5,67.375,68.40625,67.0625,66.75,69.54166666666667,68.4375,69.0,70.625,67.1875,67.95833333333333,67.6875,69.04166666666667,67.0,68.78125,68.875,68.41666666666667,68.29166666666667,69.0,66.6875,68.125,67.0625,67.83333333333333,67.4375,67.53125,67.125,66.625,66.84375,67.70833333333333,66.29166666666667,67.25,66.375,66.8125,78.6875,79.20833333333333,79.29166666666667,79.5,78.95833333333333,74.375,68.29166666666667,68.125,68.125,69.125,70.0,69.33333333333333,68.08333333333333,67.625,69.875,66.9375,68.3125,67.625,67.6875,67.53125,66.8125,67.5,67.25,66.58333333333333,66.58333333333333,66.79166666666667,66.45833333333333,67.45833333333333,67.125,69.0,67.0,67.75,67.45833333333333,67.875,67.20833333333333,66.75,66.5,67.375,67.0,68.08333333333333,67.125,67.25,66.79166666666667,66.625,67.625,67.0,67.5,67.625,67.45833333333333,67.75,66.20833333333333,67.29166666666667,67.70833333333333,67.6875,67.58333333333333,67.16666666666667,67.4375,67.91666666666667,67.04166666666667,69.08333333333333,67.0,67.125,66.79166666666667,67.25,67.0,66.91666666666667,67.58333333333333,66.8125,67.0,67.0,67.45833333333333,66.16666666666667,65.54166666666667,67.3125,67.6875,68.875,67.625,68.125,75.25,67.375,69.0,68.5,75.375,69.1875,68.29166666666667,67.95833333333333,68.25,68.625
22,2021-04-26,11:30:00,62.6875,63.0,61.9375,62.791666666666664,62.9375,63.125,63.3125,63.041666666666664,63.1875,62.708333333333336,62.625,63.416666666666664,63.875,64.3125,64.375,64.0,63.5,63.3125,63.041666666666664,63.583333333333336,63.125,76.125,76.91666666666667,79.95833333333333,69.28125,69.33333333333333,69.0,69.54166666666667,67.79166666666667,69.08333333333333,67.95833333333333,69.29166666666667,68.375,67.75,68.375,69.29166666666667,67.45833333333333,68.70833333333333,67.79166666666667,67.25,67.6875,67.79166666666667,67.54166666666667,68.9375,69.125,68.66666666666667,67.83333333333333,68.16666666666667,68.0,69.70833333333333,68.625,70.75,68.3125,69.375,70.54166666666667,68.5,69.70833333333333,69.5,68.875,67.25,66.625,68.0,67.875,65.9375,67.5,66.9375,67.75,67.5,68.04166666666667,66.66666666666667,67.25,69.16666666666667,68.0,69.04166666666667,69.41666666666667,67.75,67.3125,68.29166666666667,69.25,66.3125,68.875,68.58333333333333,67.375,0.0,69.0625,66.20833333333333,67.75,66.20833333333333,67.4375,67.125,67.375,66.75,65.625,66.04166666666667,66.45833333333333,65.375,67.20833333333333,65.6875,66.625,77.625,79.5,80.375,75.75,72.125,69.6875,67.125,68.3125,69.875,68.5625,69.0625,69.625,68.5,68.95833333333333,70.41666666666667,67.04166666666667,68.375,68.125,67.875,68.70833333333333,67.875,68.5,68.83333333333333,67.58333333333333,68.3125,68.70833333333333,68.0,68.0,67.9375,69.3125,67.5,68.29166666666667,67.4375,70.125,68.5625,68.4375,67.16666666666667,68.625,67.91666666666667,68.3125,67.375,68.375,67.91666666666667,68.16666666666667,67.70833333333333,67.66666666666667,67.75,67.625,67.41666666666667,67.41666666666667,67.08333333333333,66.75,68.0,67.95833333333333,67.5625,66.5625,67.95833333333333,68.45833333333333,67.04166666666667,68.875,65.83333333333333,67.66666666666667,69.25,67.75,66.95833333333333,67.08333333333333,68.125,67.20833333333333,66.33333333333333,66.6875,67.125,66.41666666666667,66.95833333333333,67.41666666666667,67.125,68.9375,67.1875,68.33333333333333,75.0,68.75,69.20833333333333,67.6875,75.16666666666667,70.08333333333333,69.375,68.875,69.25,68.9375
23,2021-04-26,11:45:00,62.0625,62.75,61.833333333333336,62.958333333333336,63.125,62.541666666666664,63.28125,62.625,63.125,62.625,62.791666666666664,62.3125,63.958333333333336,65.6875,65.125,64.5,63.333333333333336,64.5625,63.458333333333336,64.1875,63.5,76.0,78.08333333333333,80.41666666666667,70.5,70.79166666666667,68.58333333333333,70.70833333333333,69.33333333333333,72.625,71.08333333333333,72.0,68.75,67.125,69.08333333333333,70.75,70.25,69.83333333333333,70.08333333333333,69.125,67.0,68.41666666666667,67.25,69.83333333333333,69.54166666666667,70.70833333333333,70.45833333333333,69.54166666666667,69.75,70.875,70.41666666666667,71.41666666666667,69.41666666666667,69.25,70.6875,69.33333333333333,69.75,70.09375,70.3125,68.625,67.625,69.53125,67.625,66.125,67.125,66.0625,67.375,66.625,68.5625,67.125,67.3125,69.0,68.625,70.54166666666667,70.375,66.8125,66.625,69.08333333333333,68.375,70.0,68.875,69.0,69.08333333333333,67.375,69.25,67.0625,67.75,66.75,68.0,68.45833333333333,68.625,66.875,66.875,66.375,68.04166666666667,68.0625,68.33333333333333,65.375,66.125,78.375,76.83333333333333,70.21875,69.25,70.46875,70.375,70.45833333333333,72.375,70.58333333333333,70.625,70.79166666666667,70.375,69.875,70.41666666666667,69.91666666666667,68.20833333333333,70.25,71.125,71.3125,70.875,70.91666666666667,71.125,66.66666666666667,68.45833333333333,69.33333333333333,66.625,66.95833333333333,68.20833333333333,68.375,69.3125,68.625,67.375,66.70833333333333,68.625,67.29166666666667,68.375,68.0,69.375,67.79166666666667,67.625,67.83333333333333,66.70833333333333,67.75,67.66666666666667,67.70833333333333,66.79166666666667,67.25,67.125,67.125,68.375,67.41666666666667,68.20833333333333,67.9375,67.125,67.75,66.53125,67.91666666666667,68.125,68.5,69.54166666666667,66.16666666666667,67.33333333333333,68.33333333333333,68.6875,67.5,66.875,66.75,66.375,66.125,67.6875,67.6875,66.1875,65.875,67.5,68.45833333333333,68.04166666666667,68.75,68.34375,75.54166666666667,69.0,68.5,67.875,73.83333333333333,70.58333333333333,67.6875,69.375,67.71875,68.125
24,2021-04-26,12:00:00,62.5,61.875,62.375,63.125,63.125,62.791666666666664,63.25,62.666666666666664,63.291666666666664,63.416666666666664,63.083333333333336,62.833333333333336,63.4375,64.625,64.875,64.04166666666667,63.75,63.9375,62.9375,62.875,62.625,75.54166666666667,76.625,79.08333333333333,67.91666666666667,68.375,67.79166666666667,66.875,67.70833333333333,66.83333333333333,66.79166666666667,68.0625,66.70833333333333,68.16666666666667,68.25,68.45833333333333,67.41666666666667,67.75,66.75,68.08333333333333,68.04166666666667,66.25,67.33333333333333,67.4375,68.125,68.16666666666667,67.58333333333333,69.4375,67.1875,69.83333333333333,68.25,71.08333333333333,67.625,67.20833333333333,64.34375,67.75,69.71875,68.625,70.1875,68.08333333333333,66.375,67.1875,66.54166666666667,66.5,67.78125,66.75,66.4375,66.25,67.58333333333333,66.375,66.41666666666667,69.25,68.54166666666667,68.75,69.8125,67.0,66.75,66.75,68.45833333333333,66.54166666666667,68.5,68.25,67.75,67.28125,69.125,66.3125,68.25,66.29166666666667,68.125,67.45833333333333,67.0,66.70833333333333,66.1875,66.20833333333333,66.5,66.875,67.125,66.375,66.65625,67.5,68.45833333333333,67.75,67.04166666666667,68.08333333333333,68.625,67.83333333333333,67.66666666666667,67.75,68.79166666666667,69.1875,68.875,67.4375,67.5,69.58333333333333,68.125,67.875,68.5,68.66666666666667,67.625,66.5,68.25,66.875,66.79166666666667,66.91666666666667,67.0,69.33333333333333,68.125,67.33333333333333,69.95833333333333,67.25,68.45833333333333,66.4375,67.625,66.9375,67.75,67.91666666666667,66.70833333333333,67.6875,68.5,66.79166666666667,67.08333333333333,66.625,67.66666666666667,68.08333333333333,67.3125,67.625,66.625,66.3125,67.08333333333333,67.25,67.125,67.41666666666667,66.83333333333333,68.25,66.75,67.4375,68.125,67.0,69.58333333333333,66.54166666666667,66.625,67.0,0.0,66.875,66.25,66.6875,67.0,66.5,66.375,68.20833333333333,66.75,65.875,66.91666666666667,67.4375,68.58333333333333,67.0,67.875,76.70833333333333,67.625,67.54166666666667,68.33333333333333,71.875,69.16666666666667,68.125,68.125,68.125,68.59375
25,2021-04-26,12:15:00,63.0625,62.291666666666664,61.708333333333336,62.125,62.25,62.375,63.875,62.833333333333336,62.791666666666664,63.375,62.25,63.375,64.125,64.125,65.15625,63.0625,63.541666666666664,64.1875,63.25,63.083333333333336,63.625,75.4375,79.3125,76.08333333333333,67.9375,68.625,67.16666666666667,68.79166666666667,67.25,67.70833333333333,66.875,68.125,66.0,66.5,67.83333333333333,68.125,67.5,67.0,66.79166666666667,66.875,66.8125,66.33333333333333,67.04166666666667,68.09375,67.75,68.0,68.20833333333333,67.20833333333333,67.5,69.33333333333333,68.29166666666667,69.5,67.875,68.625,62.9375,67.125,69.9375,69.0625,69.875,68.25,66.1875,68.54166666666667,66.83333333333333,66.08333333333333,67.04166666666667,65.75,66.25,65.95833333333333,67.40625,66.33333333333333,66.4375,68.5,67.83333333333333,68.5,69.70833333333333,66.8125,66.91666666666667,66.75,68.5,66.41666666666667,68.20833333333333,67.66666666666667,67.33333333333333,67.25,69.5625,66.75,68.125,66.79166666666667,67.8125,67.70833333333333,66.625,66.5625,67.125,66.45833333333333,67.08333333333333,65.41666666666667,65.8125,66.25,66.25,68.0,68.58333333333333,68.58333333333333,67.4375,68.0,69.375,68.08333333333333,67.75,68.70833333333333,67.8125,69.0,69.625,67.28125,67.83333333333333,69.5625,67.70833333333333,67.91666666666667,67.3125,68.25,67.125,66.375,67.125,68.20833333333333,68.5,69.54166666666667,67.1875,67.79166666666667,67.25,67.70833333333333,69.125,67.625,67.375,68.0,69.91666666666667,68.25,67.75,67.125,68.66666666666667,66.91666666666667,69.375,66.41666666666667,67.20833333333333,66.8125,68.20833333333333,68.125,67.0625,66.875,66.75,66.5,66.20833333333333,66.8125,66.625,67.4375,66.75,67.875,66.5625,66.875,67.95833333333333,67.5,69.125,66.08333333333333,66.41666666666667,66.45833333333333,67.375,67.54166666666667,66.45833333333333,66.79166666666667,66.4375,67.25,65.875,66.5625,65.3125,66.125,66.625,67.66666666666667,68.5625,67.125,67.04166666666667,77.875,67.29166666666667,67.66666666666667,67.5,71.16666666666667,69.375,68.1875,67.04166666666667,67.625,67.875
26,2021-04-26,12:30:00,62.75,62.125,62.875,64.1875,62.625,62.25,62.5,63.75,63.416666666666664,63.291666666666664,63.333333333333336,63.25,63.5625,64.04166666666667,64.125,63.708333333333336,63.4375,64.66666666666667,63.0625,63.4375,63.25,77.375,79.375,71.0,70.15625,71.1875,71.625,71.79166666666667,70.45833333333333,71.3125,68.66666666666667,69.5,71.625,70.95833333333333,70.125,70.46875,70.91666666666667,70.16666666666667,69.0,69.45833333333333,67.79166666666667,71.41666666666667,70.6875,70.8125,71.54166666666667,71.95833333333333,71.79166666666667,71.125,70.91666666666667,70.1875,70.95833333333333,71.70833333333333,71.1875,71.625,71.65625,70.375,71.79166666666667,71.75,71.29166666666667,71.0625,69.375,70.875,65.875,65.9375,68.25,67.54166666666667,70.125,68.59375,67.1875,68.625,68.25,69.9375,69.16666666666667,69.09375,69.25,68.1875,68.3125,68.5,68.0,67.5,68.625,68.5,67.5,67.875,68.29166666666667,65.83333333333333,67.75,66.625,67.125,66.83333333333333,66.5,66.84375,65.875,66.59375,66.65625,66.20833333333333,66.125,66.1875,67.04166666666667,70.21875,70.33333333333333,70.0,70.16666666666667,70.78125,70.25,70.5,70.5625,70.79166666666667,71.15625,70.66666666666667,70.5,68.9375,71.1875,70.83333333333333,70.08333333333333,70.0,70.71875,70.16666666666667,69.33333333333333,68.125,70.28125,70.54166666666667,70.5,70.20833333333333,70.41666666666667,70.16666666666667,68.5,71.16666666666667,71.08333333333333,70.41666666666667,70.625,70.0,70.75,70.25,70.0625,69.54166666666667,69.66666666666667,70.0625,70.6875,69.625,70.0,70.66666666666667,70.4375,67.83333333333333,67.0,68.9375,68.91666666666667,68.25,67.3125,68.45833333333333,67.29166666666667,69.0625,69.375,69.8125,67.54166666666667,68.33333333333333,68.9375,68.70833333333333,70.5625,67.6875,69.33333333333333,66.875,67.5625,68.16666666666667,67.625,68.125,66.9375,67.79166666666667,69.375,69.25,67.58333333333333,66.625,67.75,68.25,70.125,70.0,69.08333333333333,75.875,67.91666666666667,69.20833333333333,68.58333333333333,70.75,71.0,70.1875,69.6875,69.58333333333333,69.875
27,2021-04-26,12:45:00,66.29166666666667,63.458333333333336,63.6875,65.75,62.875,63.34375,65.70833333333333,65.3125,66.08333333333333,64.75,67.45833333333333,66.4375,68.1875,71.5625,65.375,66.375,69.1875,69.875,66.6875,65.71875,68.04166666666667,76.375,78.83333333333333,69.8125,69.20833333333333,70.4375,67.91666666666667,68.75,65.75,65.125,68.875,69.21875,69.16666666666667,66.71875,69.79166666666667,68.625,69.375,66.875,69.375,68.4375,66.375,65.0,67.0,66.0625,70.8125,69.5,68.33333333333333,67.25,69.125,71.1875,68.125,69.625,68.3125,70.5,69.75,67.6875,71.875,71.125,70.8125,71.75,66.90625,68.75,68.0625,68.84375,68.125,67.6875,68.29166666666667,67.25,70.04166666666667,69.54166666666667,67.3125,68.375,70.5,66.91666666666667,69.375,71.0,71.41666666666667,68.875,71.03125,70.0,69.5,71.20833333333333,67.8125,68.33333333333333,70.04166666666667,66.75,69.875,67.71875,68.29166666666667,67.875,67.71875,69.0,65.78125,67.0,0.0,67.75,67.70833333333333,66.875,65.375,72.75,72.0,72.83333333333333,73.58333333333333,69.6875,71.66666666666667,70.04166666666667,70.625,70.41666666666667,72.1875,71.5625,72.75,71.5625,71.66666666666667,69.0625,68.79166666666667,71.70833333333333,72.4375,71.54166666666667,72.125,71.25,67.375,71.79166666666667,70.29166666666667,70.16666666666667,71.5625,70.9375,70.70833333333333,71.29166666666667,71.125,70.08333333333333,69.6875,69.79166666666667,70.4375,68.75,70.04166666666667,70.58333333333333,69.875,68.95833333333333,69.66666666666667,71.0,67.4375,69.04166666666667,69.5,69.29166666666667,69.58333333333333,71.0,70.1875,69.29166666666667,69.375,70.25,69.625,69.58333333333333,69.875,70.41666666666667,67.16666666666667,67.75,69.625,69.375,69.29166666666667,67.59375,68.41666666666667,66.125,66.45833333333333,70.1875,66.125,67.6875,69.21875,70.25,68.91666666666667,68.78125,67.125,70.3125,66.375,70.45833333333333,69.25,73.91666666666667,72.40625,75.45833333333333,74.125,71.66666666666667,74.625,76.08333333333333,75.4375,70.3125,74.5,74.5,75.3125
28,2021-04-26,13:00:00,62.75,64.125,60.375,66.79166666666667,61.75,64.125,62.541666666666664,65.75,65.25,68.75,63.708333333333336,66.25,66.625,66.28125,64.90625,64.875,62.625,69.75,63.583333333333336,65.5,64.70833333333333,76.5625,75.75,70.5,66.70833333333333,67.375,71.125,68.58333333333333,68.45833333333333,69.79166666666667,67.75,69.33333333333333,65.45833333333333,68.5625,68.91666666666667,70.625,70.75,68.66666666666667,68.58333333333333,69.16666666666667,65.5,68.625,69.75,68.875,69.25,68.95833333333333,68.33333333333333,69.0625,66.0,69.5,70.21875,70.125,71.5625,71.70833333333333,70.875,67.125,68.375,70.0,70.625,70.33333333333333,68.25,67.70833333333333,72.375,71.375,67.75,68.3125,69.20833333333333,66.16666666666667,68.0625,67.375,68.6875,69.5,67.6875,65.5,69.33333333333333,66.75,65.33333333333333,68.375,69.5625,66.54166666666667,68.5,69.33333333333333,67.79166666666667,67.375,68.75,67.58333333333333,68.0,64.9375,67.70833333333333,66.70833333333333,67.6875,67.75,65.9375,64.20833333333333,68.8125,67.375,66.79166666666667,66.5,64.79166666666667,68.08333333333333,70.54166666666667,67.45833333333333,66.8125,67.79166666666667,67.83333333333333,67.04166666666667,68.125,67.45833333333333,72.75,0.0,67.79166666666667,68.375,72.3125,70.125,70.66666666666667,67.0,72.1875,65.25,69.45833333333333,72.0,70.5625,67.29166666666667,70.8125,71.875,66.875,67.375,68.5625,67.79166666666667,70.125,68.83333333333333,69.125,69.33333333333333,67.79166666666667,67.41666666666667,69.125,67.91666666666667,68.54166666666667,67.33333333333333,67.95833333333333,67.95833333333333,66.625,67.0,68.6875,66.08333333333333,68.6875,69.375,69.0,67.625,69.53125,69.6875,67.3125,66.5625,68.0,68.125,67.83333333333333,66.58333333333333,68.0625,69.45833333333333,70.3125,67.375,69.0,66.8125,69.0,66.6875,67.4375,70.125,68.25,68.375,67.75,72.6875,69.125,71.04166666666667,70.875,69.54166666666667,72.1875,71.25,74.75,71.66666666666667,68.45833333333333,67.875,69.78125,75.5,72.90625,71.04166666666667,68.41666666666667,70.5,70.625
29,2021-04-26,13:15:00,63.0,62.625,62.34375,62.84375,62.166666666666664,64.125,64.70833333333333,61.125,62.333333333333336,63.083333333333336,63.166666666666664,62.5,63.166666666666664,63.541666666666664,64.45833333333333,63.458333333333336,63.15625,62.40625,62.625,62.8125,63.9375,70.20833333333333,68.4375,66.95833333333333,65.91666666666667,67.95833333333333,67.25,66.75,66.5,65.5,65.0625,68.0,66.04166666666667,66.58333333333333,68.08333333333333,68.33333333333333,67.0,67.41666666666667,66.75,66.25,66.25,65.875,65.91666666666667,66.375,66.54166666666667,66.70833333333333,67.25,65.16666666666667,66.5625,67.91666666666667,68.625,69.58333333333333,67.625,67.75,70.33333333333333,66.3125,68.95833333333333,67.625,68.375,68.875,65.75,67.125,65.91666666666667,64.29166666666667,65.875,65.1875,65.5625,65.75,66.9375,65.875,64.9375,68.71875,67.70833333333333,67.3125,68.8125,65.5625,66.04166666666667,65.66666666666667,67.08333333333333,65.5,68.25,67.75,67.70833333333333,66.5625,68.79166666666667,65.25,65.4375,66.125,66.83333333333333,65.8125,64.4375,64.875,64.75,65.54166666666667,65.21875,65.375,65.1875,66.375,65.70833333333333,66.875,66.25,67.125,66.875,67.08333333333333,66.875,66.625,64.9375,64.8125,66.0,67.625,67.66666666666667,65.66666666666667,64.875,68.0625,64.5625,66.04166666666667,64.375,65.625,66.08333333333333,64.75,66.125,64.125,64.66666666666667,64.875,66.79166666666667,65.0,65.45833333333333,65.41666666666667,67.29166666666667,64.83333333333333,66.25,65.08333333333333,66.375,65.95833333333333,66.375,65.75,65.9375,65.0,67.375,65.5,65.75,66.46875,67.08333333333333,67.8125,65.33333333333333,64.45833333333333,65.875,65.25,66.4375,65.875,64.33333333333333,67.45833333333333,65.20833333333333,67.33333333333333,65.83333333333333,65.91666666666667,67.5,66.875,69.04166666666667,65.9375,65.625,66.0,65.4375,65.375,64.6875,66.25,65.125,65.08333333333333,65.5,65.91666666666667,64.125,66.0625,66.83333333333333,67.45833333333333,67.625,66.83333333333333,66.91666666666667,69.6875,64.79166666666667,65.5,66.3125,66.16666666666667,66.8125,0.0,65.41666666666667,66.03125,67.66666666666667
30,2021-04-26,13:30:00,65.375,65.0,65.79166666666667,65.625,65.6875,65.3125,66.375,63.625,66.875,65.625,66.5,64.08333333333333,65.16666666666667,65.25,66.25,66.0625,65.0,65.875,64.25,64.5,65.33333333333333,70.625,69.45833333333333,67.79166666666667,67.16666666666667,69.375,67.875,68.04166666666667,68.54166666666667,68.0,66.625,69.125,68.33333333333333,66.875,67.70833333333333,69.375,68.5625,68.91666666666667,67.1875,68.5,67.625,67.3125,68.0,67.16666666666667,67.75,68.9375,68.04166666666667,67.58333333333333,68.03125,68.91666666666667,69.20833333333333,71.0,68.45833333333333,69.0,71.375,67.59375,69.75,70.0,70.5,70.25,67.79166666666667,68.21875,68.0,65.41666666666667,67.95833333333333,65.5,67.375,66.08333333333333,69.0,67.96875,67.0625,69.875,68.8125,69.75,70.875,68.08333333333333,67.0625,68.3125,70.0,67.3125,69.375,68.4375,69.16666666666667,68.5625,69.75,66.4375,68.875,66.875,68.125,67.0,67.875,67.125,66.8125,67.16666666666667,67.625,65.625,67.25,65.9375,66.125,68.16666666666667,67.875,67.25,66.79166666666667,68.875,68.375,68.875,67.5625,67.5,68.75,69.71875,69.125,66.75,67.0625,69.625,64.5,68.41666666666667,68.41666666666667,68.4375,68.45833333333333,66.625,67.625,66.58333333333333,66.25,65.45833333333333,67.70833333333333,67.0,67.20833333333333,67.25,69.41666666666667,66.875,67.83333333333333,67.4375,67.46875,67.20833333333333,67.58333333333333,67.95833333333333,67.0625,66.6875,69.25,66.75,68.3125,68.0625,68.08333333333333,68.6875,66.625,67.875,67.875,67.5625,67.34375,66.5,66.4375,68.875,66.91666666666667,68.0625,67.75,68.66666666666667,69.125,67.29166666666667,70.375,67.16666666666667,67.125,66.95833333333333,67.70833333333333,67.0625,66.6875,66.91666666666667,66.25,67.0,66.8125,67.0,66.125,66.6875,68.33333333333333,68.41666666666667,68.625,68.54166666666667,69.08333333333333,71.08333333333333,67.125,67.45833333333333,68.75,67.6875,66.70833333333333,66.5625,66.54166666666667,68.25,67.5625
31,2021-04-26,13:45:00,66.9375,68.04166666666667,65.5,67.41666666666667,66.75,68.875,67.875,68.625,67.875,67.08333333333333,67.8125,67.8125,67.0,67.79166666666667,66.75,66.70833333333333,66.28125,67.125,66.16666666666667,65.29166666666667,67.70833333333333,70.20833333333333,69.0,67.375,67.95833333333333,69.20833333333333,69.04166666666667,68.1875,69.0625,69.875,67.5,69.59375,69.0,67.875,69.04166666666667,70.125,68.375,68.54166666666667,71.0,68.1875,67.375,66.6875,68.16666666666667,69.0625,69.70833333333333,69.0,67.79166666666667,67.9375,69.75,71.375,73.625,70.9375,69.33333333333333,69.08333333333333,71.625,67.75,70.375,70.20833333333333,71.29166666666667,70.0,68.25,69.375,69.125,67.125,67.625,66.875,67.16666666666667,67.79166666666667,70.875,68.9375,67.83333333333333,70.1875,69.66666666666667,70.58333333333333,70.4375,69.04166666666667,68.25,69.08333333333333,69.78125,68.25,69.83333333333333,69.09375,71.1875,68.625,70.375,66.5,69.375,68.4375,68.08333333333333,68.25,68.125,68.625,66.5,67.5625,68.0625,66.66666666666667,67.1875,66.8125,67.34375,69.21875,68.8125,68.625,66.8125,70.1875,70.1875,68.875,67.8125,68.04166666666667,68.8125,70.20833333333333,70.03125,67.58333333333333,67.54166666666667,70.16666666666667,67.95833333333333,69.25,68.66666666666667,67.125,69.41666666666667,68.4375,67.75,67.9375,67.20833333333333,67.875,68.5625,67.08333333333333,67.04166666666667,68.625,70.4375,67.4375,69.16666666666667,68.1875,68.875,68.25,68.3125,68.54166666666667,68.1875,68.4375,69.96875,66.6875,68.5,67.33333333333333,68.95833333333333,68.625,67.45833333333333,68.33333333333333,67.5,66.3125,68.125,68.45833333333333,68.25,68.95833333333333,67.4375,69.3125,68.3125,68.125,70.0,66.8125,70.04166666666667,68.625,67.5,67.91666666666667,66.95833333333333,68.45833333333333,67.84375,68.08333333333333,65.95833333333333,66.41666666666667,67.3125,67.125,68.875,66.875,68.29166666666667,69.04166666666667,69.4375,68.83333333333333,68.95833333333333,71.91666666666667,67.125,68.125,68.4375,68.1875,66.8125,69.0,68.3125,70.375,68.125
