,Data,Hora,P3.1.1 P (W),P3.1.2 P (W),P3.1.3 P (W),P3.1.4 P (W),P3.1.5 P (W),P3.1.6 P (W),P3.1.7 P (W),P3.1.8 P (W),P3.1.9 P (W),P3.1.10 P (W),P3.1.11 P (W),P3.1.12 P (W),P3.1.13 P (W),P3.1.14 P (W),P3.1.15 P (W),P3.1.16 P (W),P3.2.1 P (W),P3.2.2 P (W),P3.2.3 P (W),P3.2.4 P (W),P3.2.5 P (W),P3.2.6 P (W),P3.2.7 P (W),P3.2.8 P (W),P3.2.9 P (W),P3.2.10 P (W),P3.2.11 P (W),P3.2.12 P (W),P3.2.13 P (W),P3.2.14 P (W),P3.2.15 P (W),P3.2.16 P (W),P3.3.1 P (W),P3.3.2 P (W),P3.3.3 P (W),P3.3.4 P (W),P3.3.5 P (W),P3.3.6 P (W),P3.3.7 P (W),P3.3.8 P (W),P3.3.9 P (W),P3.3.11 P (W),P3.3.12 P (W),P3.3.13 P (W),P3.3.14 P (W),P3.3.15 P (W),P3.3.16 P (W),P3.4.1 P (W),P3.4.2 P (W),P3.4.3 P (W),P3.4.4 P (W),P3.4.5 P (W),P3.4.6 P (W),P3.4.7 P (W),P3.4.8 P (W),P3.4.9 P (W),P3.4.10 P (W),P3.4.11 P (W),P3.4.12 P (W),P3.4.13 P (W),P3.4.14 P (W),P3.4.16 P (W),P3.5.1 P (W),P3.5.2 P (W),P3.5.3 P (W),P3.5.4 P (W),P3.5.5 P (W),P3.5.6 P (W),P3.5.8 P (W),P3.5.9 P (W),P3.5.10 P (W),P3.5.11 P (W),P3.5.12 P (W),P3.5.13 P (W),P3.5.14 P (W),P3.5.15 P (W),P3.5.16 P (W),P3.6.1 P (W),P3.6.2 P (W),P3.6.3 P (W),P3.6.4 P (W),P3.6.5 P (W),P3.6.6 P (W),P3.6.7 P (W),P3.6.8 P (W),P3.6.9 P (W),P3.6.10 P (W),P3.6.11 P (W),P3.6.12 P (W),P3.6.13 P (W),P3.6.14 P (W),P3.6.15 P (W),P3.6.16 P (W),P3.7.1 P (W),P3.7.2 P (W),P3.7.3 P (W),P3.7.4 P (W),P3.7.5 P (W),P3.7.6 P (W),P3.7.7 P (W),P3.7.8 P (W),P3.7.9 P (W),P3.7.10 P (W),P3.7.11 P (W),P3.7.12 P (W),P3.7.13 P (W),P3.7.14 P (W),P3.7.15 P (W),P3.7.16 P (W),P3.8.1 P (W),P3.8.2 P (W),P3.8.3 P (W),P3.8.4 P (W),P3.8.5 P (W),P3.8.6 P (W),P3.8.7 P (W),P3.8.8 P (W),P3.8.9 P (W),P3.8.10 P (W),P3.8.11 P (W),P3.8.12 P (W),P3.8.13 P (W),P3.8.14 P (W),P3.8.15 P (W),P3.8.16 P (W)
24,2021-06-04,12:00:00,530.5520666666667,534.9437666666666,527.3997333333333,539.3914,535.3851500000001,537.0375,540.1523500000001,533.4836333333333,557.9661666666666,557.1158666666666,557.4539500000001,564.51875,556.3008,555.375,546.8231666666667,553.8245000000001,535.7797,534.5434,536.7856666666667,529.69455,522.7708333333334,540.9674666666666,539.4005000000001,527.1078,536.3864666666667,538.0357,552.4861999999999,541.96175,549.0922,543.2179666666667,544.8807,549.8463666666667,527.2,516.1437,516.6421666666666,528.7528666666667,525.0496,524.6765666666666,424.89793333333336,522.9898666666667,528.2148666666667,538.3927333333334,546.5551,542.6703333333334,544.4807333333333,538.7982000000001,533.15625,537.9062666666667,530.375,529.6521,529.4762000000001,528.1656,529.0387999999999,535.006,528.2070333333332,530.9161333333334,527.6661666666668,536.2148333333333,528.71485,532.00175,528.59175,527.3242333333334,533.5875,547.843,524.491,529.73285,521.8021333333332,526.3437333333333,530.3163999999999,522.3377666666667,540.16075,518.0969,527.05075,509.73749999999995,517.8887,529.3742333333333,523.67305,520.7109666666666,522.714475,520.4572999999999,513.1268,516.7922000000001,521.4055000000001,527.8656333333333,524.8539499999999,532.8512999999999,536.3672,514.1544,522.4524,519.9062,509.1216,527.7900999999999,538.01875,527.3658999999999,528.1971333333333,531.0586000000001,515.5299666666666,514.5260333333334,534.5797,541.08285,530.0187666666666,512.0562333333334,518.6609333333332,511.69896666666676,517.8307333333332,505.80195000000003,519.0387999999999,509.35355,425.8215,507.34503333333333,501.82075,495.19583333333327,502.8945,507.19686666666666,502.31120000000004,518.3177000000001,511.4213333333334,502.8169666666667,521.877375,511.5677,494.566425,502.62630000000007,512.74215,503.35235,496.82913333333335
25,2021-06-04,12:15:00,532.1990000000001,538.8664333333332,529.9297,541.8534333333333,537.4952999999999,540.3820333333333,542.1651,533.9510666666666,558.8953,555.7167,562.5658999999999,565.5385333333334,561.00005,554.8052666666667,546.0586,558.88905,533.45785,535.5979333333333,536.7396,533.9797,525.218,539.3708333333333,537.0914,526.5572999999999,533.2445333333334,538.2101666666667,551.9997333333332,542.4164,548.5536333333333,543.6125,545.2416666666667,549.4844,532.3958333333334,523.1229333333333,519.5570333333334,529.9588666666667,526.6711,521.9922,421.8205666666666,518.1862,525.3469,535.2731,540.67345,540.9312666666666,540.9888,536.7171666666667,535.79025,540.2107,532.9070333333333,531.7083666666667,532.0974,523.5599333333333,529.7417499999999,538.8869666666666,528.3143333333334,531.0276,527.2789,537.0763333333333,528.7747333333333,534.74065,533.7857,529.2541666666667,538.5679666666666,548.3515666666666,528.5984666666667,525.8245000000001,521.2932333333333,529.1004,526.199425,524.54415,544.077,517.0406,525.6880333333334,505.59862499999997,517.71835,532.0197999999999,528.09845,519.5883,523.5164,520.6822666666667,515.6700666666667,516.2604,518.9729333333333,534.7882999999999,523.7104333333333,534.2786666666667,537.3604,517.18985,519.75,522.7750000000001,509.3604333333333,526.6107000000001,531.4026,526.3455666666667,531.20785,530.86835,514.0065333333333,514.46095,538.62115,543.6268333333334,534.3627666666666,512.8114333333333,513.2383,509.5302,519.0156000000001,502.8682333333333,514.1094,504.99490000000003,418.785175,507.66093333333333,502.6187333333333,498.2633,501.040425,506.424225,504.84323333333333,517.6471333333333,509.2859,503.33566666666667,523.7646000000001,514.31095,495.0065,508.44193333333334,515.4382666666667,505.6078,502.7518333333333
26,2021-06-04,12:30:00,522.7791666666667,530.4432333333334,515.0551,533.7877666666667,531.75,532.0247333333333,531.7369666666667,527.0586000000001,547.7796999999999,545.78125,549.7406333333334,556.7028666666666,549.2799666666666,546.6922,537.4653666666667,548.032,527.6247333333332,528.9607000000001,528.6484333333333,523.3195499999999,513.7942666666667,529.5943,528.4672,517.2200666666666,523.6323,530.5766,540.9734333333333,535.7656333333333,537.8130333333334,536.0019500000001,533.3906666666667,540.9863250000001,519.5996,512.2664,513.45935,524.4609,517.716425,514.7346333333334,417.8804666666667,513.9508000000001,521.3398500000001,531.7656666666667,532.0606999999999,533.2338666666667,535.5403666666667,530.60815,528.7148333333333,527.6785,523.3567666666667,524.8635666666668,520.5531333333333,519.86835,521.35935,529.3849333333334,519.8265333333334,522.5921666666667,520.6260666666667,524.9344,521.8969,524.8708333333334,527.4880666666667,516.8669333333333,527.5171666666666,537.7629,514.5969,516.4966333333333,516.0804999999999,522.2922,514.8614666666667,517.4005666666667,533.1292,506.58085,520.495875,497.3215,506.46135000000004,522.04,517.8226666666667,511.6075333333333,514.293,513.3109666666667,506.3578333333333,507.16096666666664,509.1492,521.8596333333334,516.2525999999999,526.3552000000001,530.2961,508.09335,514.0263333333334,516.018925,499.25443333333334,519.424,525.5719,519.3041666666667,523.6242,520.76115,509.2179666666666,505.40599999999995,527.013875,535.6396,520.6783666666666,506.60936666666663,510.20443333333327,502.8458,512.5336333333333,498.7187666666667,510.17550000000006,501.1583333333333,413.75706666666673,504.4859333333333,500.96093333333334,497.34663333333333,499.2083333333333,501.46365000000003,501.69255,518.0526,508.67266666666666,497.66170000000005,520.1398,509.9992333333333,490.91020000000003,503.6234666666667,511.14335,501.55235000000005,499.37969999999996
27,2021-06-04,12:45:00,509.6836333333333,517.2978999999999,508.1867,517.8709000000001,517.714225,519.8492333333332,521.8039,513.3172,539.1261999999999,532.4846333333334,536.6617,541.3239666666667,534.1073,532.7984333333334,526.26915,533.6981666666667,513.9531333333333,516.487,513.5458333333332,509.25,504.1909,518.9633,517.5797,508.60026666666664,513.0132666666667,515.90625,530.9586,520.4971666666667,524.7583333333333,523.02285,522.54925,527.9445499999999,512.2450666666666,502.54583333333335,500.83123333333333,510.62149999999997,506.4141,502.5162,408.2278666666666,502.47526666666664,509.56285,516.5151,521.1635333333334,522.2825666666666,525.2578,519.3687666666666,515.68515,520.4367,510.74869999999993,514.1351500000001,507.7200666666667,502.45626666666675,509.1151,515.6708333333332,508.06719999999996,512.2414,506.644,515.1398,509.1179666666667,513.3091333333333,513.8463666666667,505.34633333333335,514.59885,526.2203,508.25336666666664,506.5021,503.3216333333333,508.28435,507.5094,505.37305000000003,520.3752666666666,497.1575666666667,506.28956666666664,491.5387,496.5552,509.84295,507.0484666666667,502.8813,503.17136666666664,502.3521,496.368,496.2099,497.7935,510.91276666666664,502.96900000000005,513.3817666666667,518.6799333333333,497.1547,500.9263,501.634,489.03046666666665,509.10470000000004,515.4687666666667,511.16586666666666,508.6125,507.8367,496.8564999999999,495.30496666666664,513.2656,520.8292,511.10626666666667,497.325,502.58723333333336,493.65029999999996,502.38123333333334,489.0429666666667,500.4893333333334,489.0927,406.70076666666665,499.1495,493.876575,488.87597500000004,493.7815,496.5106666666666,494.583575,510.7068,503.3739333333333,491.3526,515.0289,502.4594,484.23153333333335,497.60103333333336,503.142975,494.22526666666664,490.34560000000005
28,2021-06-04,13:00:00,503.6961,506.42890000000006,499.1262,507.49415,506.1286333333333,510.7880333333333,514.557025,506.69533333333334,529.44375,520.8229,527.64845,531.3132666666667,524.3398666666667,517.2169,512.5533999999999,522.1091333333334,504.96616666666665,504.76666666666665,509.6109,499.551775,497.5223,512.3535,508.45779999999996,498.67446666666666,503.9104,509.1476666666667,519.5992333333334,507.0146,514.5507666666666,513.4067666666666,510.2067666666667,517.14725,501.89845,494.21485,490.2101333333333,500.6633,499.1699,494.32695,402.35519999999997,496.28454999999997,497.8351666666667,509.5676999999999,514.2018333333334,512.8344,515.9125,509.54296666666664,506.9883,506.4635333333334,503.69804999999997,503.93696666666665,498.17446666666666,495.8385333333333,503.70963333333333,509.28909999999996,500.92710000000005,502.9424333333334,497.46823333333333,506.33206666666666,500.48436666666674,503.8547,506.46616666666665,494.97603333333336,509.5125,514.5367,496.5324,497.94793333333337,493.0635333333333,499.52345,495.83830000000006,490.9429666666667,511.7057333333333,488.40496666666667,497.66093333333333,481.5885333333333,487.96406666666667,504.1716333333334,499.16406666666666,492.6784,493.3588666666667,490.8815333333334,486.3052,490.3422,489.04193333333336,499.6825333333333,500.1875,504.47526666666664,507.57916666666665,487.71680000000003,491.6674666666667,494.56175,478.61307500000004,498.632625,503.45806666666664,503.9916666666666,501.8869666666667,502.9229,483.7793,485.75829999999996,504.885175,512.0127333333334,505.59765,494.47813333333335,487.8516,488.3901,498.56016666666665,484.48230000000007,493.8117,485.2791666666667,404.9914,496.67695,488.8760333333333,484.56095,493.0242,494.5622333333333,491.3918,510.1494666666667,501.97425,488.95000000000005,511.9172,499.2209,481.3797,493.63596666666666,499.9872666666667,488.7247666666667,485.68906666666663
29,2021-06-04,13:15:00,486.9982,493.9711,487.5783666666667,496.34456666666665,490.66276666666664,497.85830000000004,499.3622666666667,488.970525,509.4828,503.5684,509.55917500000004,513.6322666666666,508.8289,504.40569999999997,496.17446666666666,509.0742333333333,492.6054666666667,493.1843666666667,494.9044333333333,486.8359,479.3333666666667,497.55676666666665,495.16093333333333,485.80989999999997,485.95806666666664,491.5961,503.1969,493.94065,498.3002333333333,496.2203333333334,495.79686666666663,500.43165,490.4020666666667,480.29013333333336,477.50705000000005,487.01059999999995,485.55103333333335,480.44450000000006,389.95705,481.6219,482.21565,491.68986666666666,494.31643333333335,497.76433333333335,499.2437333333334,493.238,487.51563333333337,492.6619666666666,489.20590000000004,488.2988,484.9112333333333,483.12225,487.96613333333335,496.35833333333335,485.5354,487.90703333333335,485.0489666666667,494.575,485.8107,490.84426666666667,491.4844,482.38100000000003,494.0955666666667,505.37966666666665,482.2812333333334,483.74495,480.8396,485.03572499999996,481.9359666666667,477.31640000000004,496.762,475.8656,481.9403666666667,465.628725,475.87345,490.5885333333333,484.1042,480.2763333333333,483.51715,477.07840000000004,473.0010666666667,476.4666333333333,475.4817666666667,485.8088333333333,481.03755,490.3575333333333,492.2390333333333,473.6039,476.63125,481.79296666666664,467.4312,485.57425,490.5143333333333,489.3849,489.15706666666665,487.08096666666665,474.14820000000003,472.4552333333333,491.1719,499.7836,488.82813333333337,477.8891,479.43440000000004,471.68803333333335,482.4364666666667,468.35833333333335,481.52343333333334,472.5229,390.0609666666667,484.35722499999997,478.63956666666667,474.2359333333334,480.9122666666667,484.5758,480.12697499999996,498.4791666666667,488.76276666666666,479.4246,501.081075,489.4177333333334,471.9544333333333,481.7291666666667,491.25,477.4755333333333,475.17603333333335
30,2021-06-04,13:30:00,470.86043333333333,480.5604333333333,473.05313333333334,478.6552,479.4563,481.46095,487.80039999999997,469.14300000000003,490.73516666666666,493.50825,490.68399999999997,493.2668,488.6169333333333,489.58945,483.26215,489.5760333333333,478.98555,475.31800000000004,479.4356333333333,473.2580666666666,466.93486666666666,479.0500333333334,477.05665,471.6906333333333,469.8633,473.97239999999994,490.2211,472.4203,481.48126666666667,479.55600000000004,477.9835666666667,476.8922,477.5867,465.08386666666667,0.0,473.3799666666667,469.62655,462.60665,377.8625,466.432825,465.98474999999996,474.77459999999996,479.25235,478.1127333333333,477.79960000000005,475.0182333333334,469.79454999999996,479.90779999999995,470.09636666666665,473.43986666666666,470.8632666666667,471.6401333333333,475.8023666666667,483.26755,472.31016666666665,465.375,467.00079999999997,475.8742333333333,468.2672,474.95936666666665,475.1239666666666,466.67633333333333,481.04492500000003,490.0495,469.71524999999997,469.9205666666667,464.42710000000005,470.20270000000005,465.6172,461.4495,485.7393333333334,464.4625,467.1992333333333,446.3438,461.06444999999997,474.12030000000004,466.7416666666666,463.68513333333334,464.0507666666667,468.31055,458.7549333333334,464.39765,461.29636666666664,466.5172,467.006825,475.5219,476.4041666666667,463.0945,464.52930000000003,470.96565,451.7135333333334,470.37425,477.2148666666667,472.3888,473.99375,470.58646666666664,461.62449999999995,460.34610000000004,473.6902,487.5625,471.94219999999996,466.6109666666667,463.66380000000004,458.0057,468.9718666666666,453.6432333333334,466.9348,454.3106666666666,376.96639999999996,471.83203333333336,463.8609,457.2749999999999,470.1125,470.4567666666667,466.12056666666666,480.29816666666665,475.4729333333333,467.00355,489.4031,475.7390666666667,458.24399999999997,469.30493333333334,477.84119999999996,472.67539999999997,462.76980000000003
31,2021-06-04,13:45:00,458.8640666666667,473.38073333333335,459.0445333333334,466.5671666666667,462.69845,470.41405,472.1547,459.70183333333335,474.27133333333336,470.60429999999997,477.32894999999996,486.43073333333336,475.78776666666664,469.47706666666664,464.75315,477.9864666666667,464.27136666666667,467.0502333333333,464.31565,466.6573,454.3924,464.95599999999996,466.4294333333334,456.19896666666665,459.3791,461.8018,470.45703333333336,460.14840000000004,464.50443333333334,466.59169999999995,463.27500000000003,465.24399999999997,461.05859999999996,456.4737,449.28125,458.13205000000005,457.7344,453.61990000000003,227.7352,460.08126666666664,451.32473333333337,462.7953333333333,465.1281333333333,468.04535,470.4875,461.0786666666666,463.33124999999995,468.39896666666664,464.64453333333336,462.23150000000004,459.4343666666667,452.9494666666667,462.5844,465.37895,458.72136666666665,460.9549666666667,458.4322666666667,462.38386666666673,457.93475,464.23789999999997,462.7885666666666,454.47225000000003,463.33619999999996,472.22656666666666,456.88256666666666,457.9674333333333,452.75936666666666,459.734775,454.0653666666667,446.6510666666666,469.18906666666663,450.75079999999997,455.39414999999997,440.178125,451.79243333333335,464.119925,456.45416666666665,453.4719,453.49604999999997,451.7448,447.4323,446.644,448.6372666666667,459.1875,451.10836666666665,459.41485,462.75469999999996,442.88933333333335,449.43696666666665,455.6367333333333,440.72575,456.86253333333326,464.0969,462.8672,464.1203333333333,460.9073,419.32839999999993,445.0442666666667,463.85155,466.3940333333333,457.0591,452.1295,452.38829999999996,448.7317666666667,454.72839999999997,443.5463333333334,452.0633,444.03675,369.0539,462.2591333333333,458.6802,455.8555,460.3416333333334,466.83750000000003,345.24586666666664,476.0371,467.6914,459.1289,478.1906333333333,469.59426666666667,434.6502666666667,461.4102,472.04923333333335,466.12964999999997,457.20416666666665
32,2021-06-04,14:00:00,274.2836,439.98595,433.0078,444.9549333333334,432.7016,453.9789,443.32553333333334,439.6966,318.2971333333333,444.7205666666667,452.82345,321.56510000000003,453.61525,450.99879999999996,443.4963333333333,253.8574,439.3297,443.2536333333334,440.9305,436.2496,422.875,444.39645,395.6387,433.07396666666665,426.63100000000003,432.3557333333333,440.5937333333333,434.45419999999996,435.9820333333334,434.2859,438.825,437.72929999999997,435.45074999999997,417.6047,422.5621,429.20309999999995,439.5098666666666,435.6982,352.29636666666664,424.1927,299.83279999999996,439.41094999999996,436.23123333333336,435.7408666666667,424.3586,254.3539,431.53906666666666,446.5724,440.79193333333336,314.7302333333333,417.21066666666667,428.44725,315.9583333333333,318.3539,429.63983333333334,437.07033333333334,432.0656,437.22069999999997,429.59025,345.73985,311.5578,432.4114666666667,438.8121,461.06485,254.35899999999998,248.30745000000002,429.5047,269.82075000000003,437.15726666666666,421.42815,449.76285,428.6995,435.31559999999996,409.84645,422.6953,435.4906,429.3352,428.58906666666667,439.0153666666667,426.49843333333337,422.2018,424.52734999999996,429.3763333333333,458.7812,431.5052333333333,333.5948,442.7083333333333,301.3127666666667,427.7156333333333,435.0479333333333,296.6586,436.6211,439.00573333333324,354.6041666666667,432.99845,443.1505,425.6521,423.56719999999996,435.04495,331.28203333333335,314.46483333333333,421.94713333333334,426.15336666666667,344.6151333333333,435.35030000000006,302.16873333333336,429.13475,417.6929666666667,276.395325,447.1156,342.1279,432.8283666666667,346.427725,434.3352,436.0588666666667,449.2549333333333,446.9973,438.06640000000004,457.49800000000005,442.7824,430.2651,442.1893333333333,449.45730000000003,447.16875,443.06445
33,2021-06-04,14:15:00,414.598225,424.58906666666667,413.94036666666665,415.49334999999996,416.73516666666666,421.57526666666666,419.0596,410.0818,423.7164,418.6114333333333,427.0008,429.2726666666667,428.4336,424.12969999999996,416.80075,425.82304999999997,419.0703,417.3231666666666,418.1028666666666,414.1633,406.1822666666667,418.44845,414.0369,408.19535,399.9922,411.7049666666667,423.82815,407.0396,410.1453,418.19647499999996,417.2219,411.28826666666663,415.9961,401.4710666666667,399.6780999999999,410.9656333333333,413.4814666666666,404.0906333333333,330.52110000000005,403.2344,400.281,412.08673333333337,411.9021,413.4721666666667,418.3711,409.10729999999995,405.1206,425.1328,412.90115000000003,419.12105,411.1424333333334,405.8703,414.24379999999996,420.6260333333334,407.8338333333333,414.5396,410.4031333333333,414.14166666666665,404.58906666666667,417.4297,412.5219,407.34845,418.5672,424.44143333333335,413.0723666666667,412.05833333333334,409.06823333333335,410.81015,413.2625,405.5109,427.21070000000003,406.2492333333333,408.3387666666667,391.6940333333334,402.52863333333335,413.86383333333333,404.05039999999997,408.0617,406.6758,404.11223333333334,402.1716333333333,403.23226666666665,405.28593333333333,414.3914,405.79816666666665,415.7617,421.55785000000003,403.14144999999996,404.23153333333335,409.2789,395.3192666666667,412.4130333333333,418.14163333333335,413.45936666666665,412.65886666666665,415.57553333333334,405.12149999999997,400.6825666666667,419.1033666666667,426.0117,413.2205666666666,398.4796666666666,401.7153666666666,397.63256666666666,409.8117,393.13284999999996,405.00573333333335,396.19494999999995,331.77683333333334,428.3244666666667,417.5711,415.4528666666667,420.8281,424.2497333333333,419.1562666666667,431.7724,430.15315,416.6906666666667,438.85549999999995,428.53673333333336,413.2388,425.08555,429.75935000000004,426.1252666666667,419.23696666666666
34,2021-06-04,14:30:00,386.63554999999997,348.9758,381.8125,395.01445,382.53279999999995,402.84946666666673,395.4237,379.6494666666667,397.30103333333335,368.9192666666667,402.115425,407.54456666666664,401.2458,394.28595,392.15363333333335,401.2124999999999,382.06895000000003,389.5281333333333,374.9927,386.89885000000004,379.790825,394.887,367.83590000000004,370.5737,374.575,381.4182333333333,375.25936666666666,364.17006666666674,390.3487,389.84116666666665,382.2101333333333,391.31565,385.50576666666666,379.3468666666667,372.94896666666665,391.34843333333333,390.22735,370.8437333333333,307.29036666666667,381.64257499999997,378.80389999999994,380.8875,389.5742,370.2995,390.92229999999995,368.58646666666664,375.6086,378.7383,389.2716333333333,391.2130333333334,390.2752666666667,386.2492333333333,391.7187,400.0505333333333,385.89893333333333,391.55780000000004,366.66406666666666,396.2851666666666,383.6289,389.8758,388.3815333333334,338.13883333333337,387.58646666666664,389.49025,381.7291666666667,372.9101666666667,367.0989333333334,386.2594,382.9445333333333,375.8706,402.3922,381.50275,361.12345,365.16433333333333,379.99879999999996,392.78773333333334,384.22656666666666,379.2332,376.3461,380.76196666666664,375.8208333333334,372.89099999999996,380.9039,362.5914333333333,381.1641,386.4776,394.38543333333337,360.1885333333333,375.2332,380.75390000000004,355.86303333333336,386.5174666666667,395.6737,389.96445,358.24586666666664,385.1784,370.22606666666667,369.48853333333335,388.66895000000005,393.3426,386.85936666666663,371.4273333333333,377.63436666666666,376.4028666666666,385.5299333333333,365.2627666666667,383.43336666666664,366.8145666666667,307.95573333333334,369.9411333333333,392.31929999999994,401.23475,390.96325,390.0661333333333,387.1484,391.59453333333335,391.2549,378.12996666666663,410.24920000000003,407.08096666666665,356.5765666666666,384.03386666666665,400.2784,395.4334,381.00509999999997
35,2021-06-04,14:45:00,354.5625,364.06590000000006,358.0909,360.50469999999996,358.0656333333333,364.5976666666667,361.8349,357.1367,360.6357,358.0687666666667,364.1906,360.39843333333334,363.27553333333327,371.0063,361.44530000000003,368.593,350.6617666666666,352.9406,364.7346333333333,349.21849999999995,350.17265,352.58555,360.52385000000004,365.6809,343.11276666666663,355.3984666666667,363.69100000000003,349.09923333333336,358.1573,356.4674333333333,349.6041666666667,342.37265,362.3331,352.4461,348.32030000000003,356.75649999999996,360.31387500000005,355.4234333333333,287.6064999999999,358.8723,351.22423333333336,345.12895000000003,352.7646,356.9211,357.3718666666667,360.61135,331.39065,356.513675,353.22265,370.04650000000004,357.791,359.9121,366.41795,364.71116666666666,360.0557333333333,351.20936666666665,356.26873333333333,363.2989666666667,359.9318,357.59843333333333,348.23749999999995,350.84296666666665,356.1768333333334,363.78165,354.9950333333333,354.10026666666664,369.075,360.77500000000003,353.72060000000005,348.5547,370.4296666666667,352.2375,346.6143333333334,339.89885000000004,345.4765666666667,358.4666666666667,346.4047,347.6758,354.04686666666663,349.87694999999997,350.80899999999997,355.19295,349.08635000000004,354.0078,347.96146666666664,353.59453333333335,359.8242,348.24376666666666,344.30989999999997,359.56174999999996,347.73515,362.2833333333333,361.1458666666667,371.25,356.405475,360.1169,355.91875,348.5807333333333,356.3438,359.406,351.8453333333334,352.3528666666666,351.89270000000005,347.9726666666667,346.08005,346.89843333333334,362.6719,349.51955,288.89535,378.3164,379.3945,376.39506666666665,377.860375,382.360575,370.832425,398.43395,378.7317666666667,363.7198,384.56510000000003,381.0182333333334,360.5063,385.5914,381.5088333333333,376.9169,372.9612
36,2021-06-04,15:00:00,316.7549666666667,300.1336,319.4199,285.8324,315.65810000000005,321.24323333333336,301.1179666666667,316.018,318.7039,322.28413333333333,324.2727,306.58046666666667,324.1133,327.88960000000003,309.7763333333333,330.688,288.45076666666665,326.2640666666667,332.3242333333333,323.44449999999995,312.22266666666667,324.67814999999996,319.01875,314.291025,310.37763333333334,317.5815333333333,285.20313333333337,294.7448,307.63593333333336,321.8312666666667,312.24649999999997,310.1836,328.3068,321.2207,317.66565,324.07526666666666,327.3453,300.19399999999996,233.09426666666664,322.00295,311.3187666666667,286.1343666666667,312.8075666666666,310.94193333333334,325.2703333333333,313.9854,312.97136666666665,315.78203333333335,308.55155,320.53229999999996,295.0002666666667,294.1211,330.07706666666667,291.0396,319.59583333333336,275.26015,318.82189999999997,323.9323,286.6302333333333,324.3297,291.3245,288.06953333333337,323.5489666666667,334.58595,281.90000000000003,324.0677333333333,309.54036666666667,304.9379,323.2148333333334,291.2927,323.6528666666667,289.35470000000004,310.7997,301.8013,265.8598666666667,324.75000000000006,301.1135333333333,316.41565,302.99685,307.2984666666666,301.13554999999997,298.8448,304.1982,284.71613333333335,316.0779,324.72606666666667,324.4286333333334,280.9531,273.1200333333333,316.29036666666667,297.9172,326.1094,312.73539999999997,304.0526,282.13710000000003,299.98245,297.573625,287.5289,329.8253,326.24763333333334,319.6411333333333,311.5351666666666,316.2760666666666,313.9583333333333,317.9148666666667,310.81930000000006,310.9388333333333,307.05026666666663,263.9086,342.05729999999994,331.43262500000003,316.70624999999995,343.1896,329.05895,307.7153666666666,323.3393,323.8703,332.5036666666667,310.85315,319.5453,310.0279,335.70626666666664,320.1284,341.48595,339.394
37,2021-06-04,15:15:00,288.4375,302.10446666666667,295.368,298.7357,303.97655,301.2690333333333,307.9875,291.1953,303.58383333333336,300.01565,303.58827499999995,307.33709999999996,300.8612,306.17966666666666,296.693,300.2232,298.98985000000005,304.2418,301.89663333333334,300.96485,289.69893333333334,303.06915,303.2625,294.61043333333333,288.2372666666667,288.12855,311.95573333333334,288.6911333333333,289.16769999999997,296.4349,295.57289999999995,290.7015666666666,304.8219,289.4906,287.60075,302.52186666666665,296.84976666666665,292.8328333333333,234.64426666666668,296.3106666666667,284.94530000000003,298.25199999999995,298.26146666666665,293.26093333333336,299.8070333333333,295.1948,285.55366666666663,290.1211,295.38865,302.6698,294.8531,287.52913333333333,300.59843333333333,305.5687666666667,291.4961,280.1719,294.8711,299.57735,295.50509999999997,303.25,300.9195,287.9864333333333,290.0935333333333,306.7651,289.72003333333333,301.57849999999996,292.34246666666667,293.58256666666665,298.7133,289.5760333333333,301.66405,294.7862,289.41873333333336,276.4568,289.30745,300.7518666666667,279.5078,289.42965,289.2448,282.1699,292.6547,289.90676666666667,291.9286333333333,288.5996,292.14973333333336,287.39973333333336,296.99415,282.7815,289.8812666666667,291.870325,282.8719,291.57210000000003,298.77759999999995,293.28435,299.42866666666663,298.7073,293.02734999999996,292.0927,299.97630000000004,301.91094999999996,294.2653666666667,286.9094,291.0578,285.2227,297.61353333333335,285.5080666666667,297.6349,289.3627666666667,247.28516666666667,319.89713333333333,315.2802,320.6692666666667,324.3047,327.3867666666667,319.7156,332.93486666666666,327.38986666666665,315.4922,336.601775,330.666,309.0375,332.1036666666667,333.20860000000005,321.4971,319.3396
