,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.20 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.18 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.3 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.8 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.13 V (V),OP4.3.14 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.19 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.2 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.6 V (V),OP4.5.7 V (V),OP4.5.8 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.12 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.18 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.5.22 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.6 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.5 V (V),OP4.7.6 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.13 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.19 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.16 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.13 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.17 V (V),OP4.9.18 V (V),OP4.9.21 V (V),OP4.9.22 V (V)
10,2021-02-06,08:30:00,6.875,7.166666666666667,7.375,9.4375,19.208333333333332,39.4375,40.583333333333336,39.375,39.875,40.125,40.78125,42.0,42.0,42.5,41.875,52.3125,51.25,49.75,50.375,49.6875,49.0,49.0625,6.833333333333333,7.333333333333333,8.15625,8.8125,10.0,10.25,9.9375,11.333333333333334,12.666666666666666,18.375,59.708333333333336,59.541666666666664,59.916666666666664,56.875,55.875,59.0,58.791666666666664,58.5,57.875,58.375,59.625,59.375,38.0625,38.666666666666664,38.5625,38.375,39.1875,39.4375,38.666666666666664,37.875,38.1875,35.75,36.333333333333336,37.083333333333336,37.416666666666664,36.416666666666664,37.416666666666664,37.25,37.25,26.75,35.0,36.4375,37.916666666666664,37.458333333333336,30.0,32.625,32.416666666666664,34.416666666666664,34.6875,35.75,36.291666666666664,34.666666666666664,35.625,36.4375,35.458333333333336,35.8125,38.625,46.708333333333336,47.291666666666664,62.25,45.0,48.625,44.541666666666664,64.875,61.25,59.625,38.125,40.875,39.8125,40.0,48.5,56.5,46.5,43.791666666666664,42.0,40.083333333333336,39.875,41.9375,40.041666666666664,32.333333333333336,14.28125,25.416666666666668,19.75,23.0625,10.0625,22.09375,43.5,37.625,37.0,32.625,33.75,31.791666666666668,31.5625,31.833333333333332,31.541666666666668,32.125,32.75,32.875,35.916666666666664,35.125,37.5625,38.25,39.875,39.8125,41.5,45.916666666666664,60.166666666666664,7.8125,18.916666666666668,26.875,37.875,40.5,40.333333333333336,42.125,39.9375,39.375,39.208333333333336,39.6875,38.041666666666664,39.0,38.833333333333336,39.0,37.958333333333336,37.625,37.791666666666664,36.25,38.625,37.3125,36.9375,38.583333333333336,38.083333333333336,38.1875,37.875,38.375,36.875,37.5625,39.166666666666664,37.625,35.416666666666664,37.208333333333336,36.25,37.875,37.6875,36.4375,27.625,36.416666666666664,64.83333333333333,62.75,65.91666666666667,64.75,62.75,64.875,64.04166666666667,63.875,8.0,6.958333333333333,7.75,9.458333333333334,9.25,8.166666666666666,9.166666666666666,12.65625,12.4375,10.1875
11,2021-02-06,08:45:00,5.916666666666667,6.291666666666667,13.333333333333334,38.583333333333336,38.458333333333336,38.541666666666664,38.125,37.041666666666664,37.3125,38.25,38.1875,39.708333333333336,39.291666666666664,39.625,38.75,47.125,46.833333333333336,45.375,45.583333333333336,44.333333333333336,43.625,45.5625,6.5,6.916666666666667,7.5,8.333333333333334,9.166666666666666,9.083333333333334,10.083333333333334,10.875,11.875,20.125,60.458333333333336,60.3125,60.0,58.9375,55.583333333333336,59.375,59.208333333333336,59.375,58.083333333333336,57.375,59.833333333333336,59.083333333333336,37.5,37.625,38.083333333333336,37.625,38.25,37.125,37.375,36.458333333333336,36.375,35.0,36.59375,36.25,37.416666666666664,35.0625,37.1875,36.4375,36.875,37.416666666666664,34.916666666666664,36.4375,37.083333333333336,37.0,22.375,25.208333333333332,24.625,24.5,25.375,28.25,24.208333333333332,30.125,26.5625,29.291666666666668,31.083333333333332,49.0,32.041666666666664,72.625,62.0625,80.0,58.5625,80.0,33.9375,34.0,38.0,39.625,39.458333333333336,38.25,36.875,42.75,39.75,40.9375,40.1875,38.75,41.1875,41.958333333333336,39.75,39.166666666666664,39.833333333333336,39.791666666666664,27.0625,8.416666666666666,31.708333333333332,35.583333333333336,33.75,40.125,29.041666666666668,28.875,28.541666666666668,25.28125,23.75,23.53125,25.5,25.291666666666668,25.666666666666668,25.125,26.041666666666668,27.0625,31.0,29.458333333333332,33.3125,34.625,38.083333333333336,85.0,71.0,76.125,85.0,37.791666666666664,37.375,36.875,36.25,37.375,37.125,39.041666666666664,37.5,36.416666666666664,36.375,36.958333333333336,37.125,36.125,36.5625,36.0,35.25,37.4375,35.791666666666664,36.0625,35.8125,36.875,36.833333333333336,37.9375,37.875,37.833333333333336,37.833333333333336,37.958333333333336,36.541666666666664,37.3125,38.625,36.958333333333336,35.0625,36.90625,35.791666666666664,37.291666666666664,37.3125,36.208333333333336,31.083333333333332,36.125,54.0625,56.666666666666664,57.791666666666664,55.75,56.708333333333336,56.375,54.25,56.0625,7.0625,6.125,7.416666666666667,8.75,8.041666666666666,7.0,7.5,24.0625,50.708333333333336,25.375
12,2021-02-06,09:00:00,5.833333333333333,29.25,36.625,37.125,37.375,36.625,37.4375,35.9375,36.875,36.9375,37.416666666666664,37.75,37.625,38.208333333333336,38.25,43.541666666666664,43.5,42.46875,42.916666666666664,41.416666666666664,40.59375,42.125,5.75,6.166666666666667,6.958333333333333,7.708333333333333,8.333333333333334,8.833333333333334,9.833333333333334,10.25,10.75,26.875,60.583333333333336,59.875,60.125,57.5,56.458333333333336,59.375,58.875,59.0,57.5,58.0,59.1875,58.958333333333336,37.708333333333336,38.0,38.208333333333336,37.875,38.25,37.708333333333336,37.71875,36.8125,37.125,35.291666666666664,36.875,36.9375,37.625,35.291666666666664,37.375,36.875,37.0,37.75,35.5625,36.6875,37.625,37.125,7.75,9.125,8.75,9.1875,10.0,11.125,11.625,61.75,48.5,65.70833333333333,72.41666666666667,68.375,10.708333333333334,62.8125,71.0625,77.8125,69.75,64.3125,32.5,12.0,37.041666666666664,37.916666666666664,36.416666666666664,37.375,35.125,40.25,38.416666666666664,39.125,37.6875,38.4375,40.75,39.083333333333336,37.5,36.958333333333336,39.25,38.166666666666664,28.625,14.6875,33.3125,39.208333333333336,38.416666666666664,38.916666666666664,17.083333333333332,16.25,15.4375,11.875,14.916666666666666,12.3125,16.75,12.0625,14.5,14.5,15.625,18.3125,27.0,26.083333333333332,47.083333333333336,82.71875,83.83333333333333,83.45833333333333,84.125,84.58333333333333,83.5,38.0625,37.875,37.3125,36.75,37.5625,37.4375,39.083333333333336,37.416666666666664,36.875,37.25,37.25,37.166666666666664,36.3125,37.0,36.208333333333336,35.541666666666664,37.333333333333336,35.666666666666664,36.208333333333336,36.125,37.125,36.708333333333336,38.125,37.9375,37.958333333333336,37.791666666666664,37.958333333333336,36.8125,37.375,38.59375,37.125,35.125,37.1875,36.125,37.458333333333336,37.125,36.5,33.875,36.291666666666664,47.208333333333336,47.0,47.458333333333336,47.625,46.583333333333336,46.875,48.28125,47.40625,35.291666666666664,5.416666666666667,10.458333333333334,7.75,6.25,5.4375,6.458333333333333,54.5,53.375,52.708333333333336
13,2021-02-06,09:15:00,30.75,35.875,35.541666666666664,35.958333333333336,35.375,35.541666666666664,36.25,34.75,35.0,35.75,36.166666666666664,36.625,36.625,37.166666666666664,37.1875,41.125,40.958333333333336,39.583333333333336,39.958333333333336,39.75,38.625,40.291666666666664,5.416666666666667,5.708333333333333,6.375,6.25,6.916666666666667,7.791666666666667,8.0,8.958333333333334,25.416666666666668,56.875,57.875,57.75,58.041666666666664,55.666666666666664,53.5,56.625,56.791666666666664,56.25,55.0,55.541666666666664,56.3125,56.333333333333336,37.625,38.4375,38.25,38.0,38.375,38.0,37.6875,36.833333333333336,36.9375,35.166666666666664,37.25,36.916666666666664,37.708333333333336,35.5,37.458333333333336,36.833333333333336,37.375,37.625,35.416666666666664,37.0,37.916666666666664,37.583333333333336,5.53125,6.541666666666667,33.791666666666664,24.541666666666668,47.25,54.5,53.5,53.375,46.875,51.75,52.875,50.583333333333336,13.333333333333334,44.625,50.875,56.5625,54.5,45.625,52.0,27.416666666666668,36.625,37.25,36.208333333333336,36.5,34.5,38.75,38.041666666666664,38.6875,37.25,37.5,39.125,38.6875,37.25,36.4375,37.5625,37.625,30.4375,35.625,38.625,38.333333333333336,37.5,38.3125,8.0,7.416666666666667,7.75,7.03125,7.875,7.958333333333333,7.541666666666667,7.583333333333333,7.708333333333333,8.291666666666666,10.666666666666666,22.666666666666668,63.041666666666664,75.4375,75.65625,73.0625,77.16666666666667,68.8125,80.8125,76.6875,81.375,37.958333333333336,37.875,37.46875,36.75,37.875,37.4375,39.25,37.833333333333336,37.125,37.083333333333336,37.625,37.5,36.5,37.21875,36.5625,36.041666666666664,37.5,36.125,36.4375,36.333333333333336,37.333333333333336,36.666666666666664,38.333333333333336,38.041666666666664,37.958333333333336,37.6875,37.791666666666664,36.75,37.541666666666664,38.375,37.0625,35.291666666666664,37.0625,35.9375,37.208333333333336,37.25,36.625,35.666666666666664,36.291666666666664,46.291666666666664,45.625,46.375,45.6875,45.9375,44.958333333333336,46.583333333333336,46.125,49.5,5.666666666666667,12.083333333333334,6.458333333333333,6.3125,5.041666666666667,5.9375,51.71875,50.375,51.125
14,2021-02-06,09:30:00,36.25,36.041666666666664,35.958333333333336,36.25,35.916666666666664,35.916666666666664,36.291666666666664,35.4375,35.5625,36.333333333333336,36.333333333333336,36.833333333333336,36.5625,36.875,37.166666666666664,40.375,40.3125,39.5,39.541666666666664,38.5,38.375,39.3125,4.875,5.208333333333333,5.875,5.875,6.541666666666667,6.958333333333333,7.833333333333333,11.625,53.333333333333336,54.375,55.625,55.291666666666664,55.375,53.583333333333336,51.041666666666664,54.6875,54.125,54.4375,53.0,53.041666666666664,54.5,53.833333333333336,37.625,38.208333333333336,38.291666666666664,37.708333333333336,37.958333333333336,37.708333333333336,37.791666666666664,36.625,37.125,35.333333333333336,37.0,37.125,37.75,35.583333333333336,37.333333333333336,36.8125,37.375,37.6875,35.875,37.0,37.78125,37.5625,39.125,40.125,42.291666666666664,41.0625,41.291666666666664,42.583333333333336,42.458333333333336,39.75,41.0,41.8125,40.9375,41.833333333333336,40.25,38.541666666666664,41.8125,42.5,42.541666666666664,38.875,41.125,41.958333333333336,36.4375,37.25,36.375,36.3125,34.625,38.583333333333336,38.125,38.291666666666664,37.5625,37.416666666666664,39.125,38.625,37.083333333333336,36.416666666666664,37.708333333333336,37.625,31.958333333333332,35.416666666666664,38.208333333333336,38.4375,37.541666666666664,38.4375,6.458333333333333,6.25,6.125,6.166666666666667,6.625,7.25,6.25,6.458333333333333,7.041666666666667,8.125,11.75,64.16666666666667,66.41666666666667,64.625,67.875,67.375,68.04166666666667,66.375,68.91666666666667,69.25,69.0,38.375,37.833333333333336,37.125,36.875,37.916666666666664,37.416666666666664,39.5,37.958333333333336,37.1875,36.875,37.75,37.3125,36.5,37.5,36.4375,36.083333333333336,37.5,36.125,36.5,36.25,37.291666666666664,36.958333333333336,38.208333333333336,38.041666666666664,38.125,38.125,37.75,36.833333333333336,37.5625,38.375,37.0,35.166666666666664,36.5,36.0625,37.3125,37.25,36.625,37.041666666666664,36.125,42.3125,41.666666666666664,42.0,42.875,41.708333333333336,41.916666666666664,44.5,44.125,44.875,14.75,16.5,29.625,47.916666666666664,5.125,5.708333333333333,48.0,46.833333333333336,48.625
15,2021-02-06,09:45:00,36.3125,36.0625,36.125,36.958333333333336,36.25,36.083333333333336,36.375,35.125,35.9375,36.5,36.625,36.9375,36.875,37.083333333333336,37.5,39.9375,39.666666666666664,38.791666666666664,39.083333333333336,37.833333333333336,37.958333333333336,39.166666666666664,4.6875,5.166666666666667,5.458333333333333,5.708333333333333,6.25,6.541666666666667,8.458333333333334,48.083333333333336,51.9375,52.416666666666664,53.75,52.625,52.875,50.875,49.541666666666664,52.708333333333336,51.833333333333336,52.0625,51.1875,50.541666666666664,0.0,51.958333333333336,37.666666666666664,38.125,38.1875,37.875,38.291666666666664,37.75,37.5625,36.6875,37.083333333333336,35.333333333333336,37.0625,37.25,37.8125,35.583333333333336,37.1875,37.083333333333336,37.625,37.708333333333336,35.875,37.0,37.708333333333336,37.5,38.875,40.5,42.1875,41.5,40.5,41.75,41.5,39.5625,40.5,41.25,40.666666666666664,41.583333333333336,40.291666666666664,37.916666666666664,41.625,41.708333333333336,42.041666666666664,38.9375,41.0,41.5,36.416666666666664,37.0625,36.0,36.125,34.9375,38.291666666666664,37.84375,38.0,37.5,37.5,38.75,38.53125,37.333333333333336,36.5625,37.5,37.625,33.0,35.75,38.291666666666664,38.25,37.4375,38.375,6.333333333333333,6.375,6.25,6.0625,6.375,6.333333333333333,6.6875,6.916666666666667,7.875,8.833333333333334,12.458333333333334,63.875,66.875,64.5625,67.375,66.70833333333333,67.54166666666667,65.95833333333333,69.375,68.125,68.375,37.9375,38.166666666666664,37.333333333333336,36.875,37.8125,37.625,39.25,38.0625,37.1875,37.0625,37.583333333333336,37.583333333333336,36.666666666666664,37.291666666666664,36.666666666666664,36.3125,37.3125,36.5,36.5,36.541666666666664,37.25,36.791666666666664,38.0,38.0,37.9375,37.875,37.75,36.791666666666664,37.5,38.333333333333336,37.166666666666664,35.416666666666664,37.0,35.8125,37.1875,37.083333333333336,36.75,37.333333333333336,36.5,38.5,39.0,38.0625,39.5,39.041666666666664,38.5625,40.75,39.875,42.75,42.0625,10.125,42.375,43.666666666666664,23.791666666666668,5.25,43.1875,42.708333333333336,42.541666666666664
16,2021-02-06,10:00:00,36.958333333333336,36.333333333333336,36.75,39.875,36.875,43.6875,39.833333333333336,35.875,36.5625,37.416666666666664,37.833333333333336,37.625,49.875,37.8125,42.333333333333336,39.875,39.541666666666664,39.5,39.8125,38.916666666666664,37.791666666666664,31.875,4.25,5.166666666666667,5.375,5.541666666666667,6.208333333333333,7.375,25.3125,50.916666666666664,50.1875,51.625,52.416666666666664,53.291666666666664,52.875,50.583333333333336,49.25,52.25,51.291666666666664,51.125,50.6875,50.416666666666664,51.958333333333336,51.75,38.291666666666664,38.583333333333336,38.5,38.25,38.416666666666664,38.5,38.083333333333336,37.041666666666664,37.583333333333336,35.75,37.25,37.5,38.0,35.708333333333336,37.791666666666664,37.291666666666664,37.875,37.875,36.291666666666664,37.416666666666664,0.0,38.125,39.5,40.75,42.625,41.59375,41.208333333333336,42.041666666666664,42.041666666666664,40.0625,40.916666666666664,41.666666666666664,41.0,41.625,41.0,38.75,42.125,42.25,42.25,39.125,0.0,41.875,36.583333333333336,37.625,36.625,36.833333333333336,35.208333333333336,0.0,38.25,38.4375,37.708333333333336,38.0,39.09375,38.4375,37.6875,36.833333333333336,37.958333333333336,37.9375,34.875,35.833333333333336,38.25,38.458333333333336,37.5625,38.625,6.833333333333333,6.125,0.0,6.0,6.75,6.583333333333333,6.916666666666667,7.666666666666667,8.458333333333334,8.5625,14.708333333333334,64.25,67.875,65.0625,67.625,66.91666666666667,68.6875,66.25,69.08333333333333,69.0,69.0,38.125,38.3125,37.6875,37.375,38.208333333333336,37.875,39.375,38.375,37.5625,37.625,38.0625,38.083333333333336,37.333333333333336,38.0,36.9375,36.5,37.9375,36.5625,36.75,36.875,37.625,37.125,38.4375,38.0,38.375,38.208333333333336,38.1875,37.083333333333336,37.75,38.8125,37.708333333333336,35.666666666666664,37.416666666666664,36.375,37.6875,37.583333333333336,36.9375,37.708333333333336,36.666666666666664,38.375,38.083333333333336,38.34375,38.708333333333336,37.958333333333336,37.666666666666664,39.5,38.6875,40.875,41.416666666666664,8.375,42.5,43.083333333333336,42.5,5.791666666666667,43.333333333333336,42.416666666666664,42.25
17,2021-02-06,10:15:00,36.916666666666664,37.0,36.625,36.9375,36.958333333333336,36.583333333333336,37.0,35.833333333333336,36.125,0.0,37.0625,37.4375,37.125,37.875,38.166666666666664,0.0,38.75,38.25,38.4375,37.5,37.03125,38.375,4.125,4.708333333333333,5.0,4.875,5.8125,8.083333333333334,46.9375,48.541666666666664,48.625,49.625,50.25,50.125,50.625,48.833333333333336,47.1875,49.6875,49.4375,49.666666666666664,48.416666666666664,48.375,49.8125,49.416666666666664,37.875,38.041666666666664,38.5,37.791666666666664,38.125,37.625,38.375,37.0,37.3125,35.75,37.416666666666664,37.375,37.875,35.625,37.375,37.875,37.5625,38.0,35.9375,37.375,38.166666666666664,37.833333333333336,39.541666666666664,40.625,42.416666666666664,41.5,40.875,42.125,41.916666666666664,39.5625,40.6875,41.5,0.0,41.375,40.375,38.416666666666664,41.791666666666664,41.833333333333336,42.125,39.0625,41.291666666666664,41.541666666666664,36.666666666666664,37.4375,36.583333333333336,36.8125,34.75,38.625,37.75,38.1875,37.75,37.6875,39.0,38.3125,37.375,36.875,37.625,37.75,35.4375,35.875,38.15625,38.46875,37.666666666666664,38.5,5.708333333333333,5.708333333333333,5.625,5.5,5.5625,6.333333333333333,6.5625,7.5,7.833333333333333,9.0,0.0,62.541666666666664,64.29166666666667,63.125,64.625,65.125,65.8125,63.875,65.95833333333333,65.75,65.625,38.166666666666664,38.0625,37.875,37.291666666666664,38.041666666666664,37.75,39.0,38.375,37.625,37.25,37.75,37.625,37.25,37.583333333333336,37.0625,36.5,37.625,36.5625,36.6875,36.75,37.375,37.125,38.291666666666664,37.916666666666664,38.1875,38.0,37.916666666666664,37.0,37.75,38.5,37.5,35.75,37.333333333333336,36.375,37.6875,37.583333333333336,36.875,37.625,36.666666666666664,38.0,36.90625,37.3125,37.875,37.333333333333336,36.9375,38.40625,38.041666666666664,40.1875,40.458333333333336,10.583333333333334,41.4375,42.666666666666664,41.5,21.291666666666668,42.583333333333336,41.5625,41.416666666666664
18,2021-02-06,10:30:00,37.125,36.958333333333336,36.75,37.25,36.958333333333336,36.833333333333336,37.291666666666664,36.25,36.5,37.3125,37.125,38.1875,37.5,38.25,38.34375,39.333333333333336,38.625,37.875,38.34375,37.375,0.0,38.125,4.291666666666667,4.5,4.708333333333333,5.0,6.125,15.541666666666666,49.583333333333336,48.708333333333336,48.5,49.125,49.625,50.083333333333336,49.875,47.916666666666664,46.75,49.458333333333336,49.125,48.75,48.166666666666664,47.916666666666664,48.791666666666664,48.583333333333336,38.25,38.0,0.0,37.75,38.041666666666664,37.6875,38.0625,37.291666666666664,37.375,35.833333333333336,37.333333333333336,37.625,37.916666666666664,35.9375,37.625,37.625,37.708333333333336,37.875,36.166666666666664,37.416666666666664,37.833333333333336,37.65625,39.6875,40.875,42.625,41.5625,41.09375,42.0,42.125,39.875,40.666666666666664,41.416666666666664,41.083333333333336,41.708333333333336,40.5,38.625,42.166666666666664,42.166666666666664,42.375,38.833333333333336,41.125,41.5625,36.708333333333336,37.708333333333336,36.375,36.75,35.083333333333336,38.666666666666664,38.0,38.25,37.916666666666664,38.5,39.25,38.3125,37.375,36.8125,37.8125,38.0625,36.5,35.71875,38.25,38.5,37.625,38.375,5.4375,5.75,5.625,5.5,5.875,6.625,7.25,7.333333333333333,8.375,21.625,61.541666666666664,60.333333333333336,62.166666666666664,59.5625,63.25,61.125,63.166666666666664,62.75,63.1875,62.8125,63.791666666666664,38.375,38.5,38.0,37.375,38.041666666666664,37.75,39.125,38.458333333333336,37.5,37.541666666666664,38.09375,37.708333333333336,37.041666666666664,37.625,37.25,36.75,37.8125,36.625,36.75,36.791666666666664,37.875,37.25,38.25,37.958333333333336,38.416666666666664,38.0,38.1875,37.0,37.916666666666664,38.625,37.5,35.75,37.25,36.458333333333336,37.625,37.458333333333336,37.166666666666664,37.541666666666664,37.375,37.666666666666664,37.0,37.375,37.708333333333336,37.291666666666664,37.1875,38.6875,37.875,40.333333333333336,40.541666666666664,6.0,41.541666666666664,42.583333333333336,41.75,25.75,42.8125,41.708333333333336,41.5
19,2021-02-06,10:45:00,37.625,37.125,36.75,37.416666666666664,37.166666666666664,37.166666666666664,37.375,36.125,36.75,37.458333333333336,37.5625,37.875,37.75,38.4375,38.5,38.75,38.375,37.75,38.0,37.125,37.375,37.666666666666664,0.0,4.333333333333333,4.791666666666667,5.25,6.625,47.541666666666664,47.541666666666664,46.375,46.375,47.083333333333336,47.833333333333336,47.6875,47.84375,46.5,45.125,47.375,46.875,46.875,45.791666666666664,45.875,47.041666666666664,46.875,38.25,38.1875,38.208333333333336,37.958333333333336,38.375,37.9375,38.125,37.375,37.541666666666664,35.875,37.708333333333336,37.416666666666664,38.25,36.041666666666664,37.583333333333336,38.25,38.125,38.125,36.458333333333336,37.5625,38.0,37.6875,39.625,40.8125,42.458333333333336,41.541666666666664,41.25,42.0,42.0625,40.708333333333336,40.625,41.75,41.291666666666664,41.75,40.583333333333336,38.625,42.041666666666664,42.0625,42.125,39.25,41.416666666666664,42.125,36.916666666666664,37.625,36.375,36.666666666666664,35.25,38.71875,38.0,38.416666666666664,37.5625,37.5,39.041666666666664,38.458333333333336,37.333333333333336,36.875,37.875,38.208333333333336,37.291666666666664,35.375,38.291666666666664,38.3125,37.75,38.5,5.625,5.875,5.625,5.375,6.0625,7.541666666666667,37.8125,10.458333333333334,43.3125,53.666666666666664,52.958333333333336,53.75,54.791666666666664,54.291666666666664,55.791666666666664,54.791666666666664,55.875,54.208333333333336,54.5,55.125,57.375,38.416666666666664,38.25,37.958333333333336,37.291666666666664,38.375,37.75,39.041666666666664,38.25,37.666666666666664,37.3125,37.9375,37.875,37.25,37.708333333333336,37.25,36.625,37.75,36.416666666666664,36.833333333333336,37.041666666666664,37.833333333333336,37.4375,38.541666666666664,38.25,38.666666666666664,38.125,38.041666666666664,37.208333333333336,37.875,38.59375,37.583333333333336,35.875,37.5,36.625,37.916666666666664,37.5,37.083333333333336,37.625,36.875,37.625,37.0,37.916666666666664,37.833333333333336,37.4375,36.875,38.291666666666664,37.875,40.375,40.416666666666664,9.708333333333334,41.125,42.9375,41.5,26.3125,42.875,41.625,41.3125
20,2021-02-06,11:00:00,37.541666666666664,37.5,37.333333333333336,37.583333333333336,37.708333333333336,37.5,37.5,36.5,36.958333333333336,37.5,37.583333333333336,38.125,37.75,38.5,38.875,38.708333333333336,38.916666666666664,37.53125,38.083333333333336,36.9375,36.583333333333336,37.75,5.875,4.4375,5.0,5.75,8.25,47.75,47.25,46.208333333333336,45.166666666666664,46.666666666666664,47.6875,47.958333333333336,47.875,46.25,44.625,47.0625,46.875,50.125,45.6875,45.75,47.0,46.875,36.791666666666664,38.208333333333336,38.625,38.0625,38.375,37.875,38.4375,37.5,38.0,36.083333333333336,37.708333333333336,37.8125,38.625,36.333333333333336,37.625,37.666666666666664,37.9375,38.083333333333336,36.0625,37.583333333333336,37.9375,37.8125,39.708333333333336,40.9375,42.541666666666664,41.625,41.083333333333336,42.083333333333336,42.125,40.0,40.75,41.5,41.583333333333336,42.0,40.625,38.875,42.125,43.125,0.0,39.25,41.875,41.75,37.125,38.03125,36.541666666666664,36.916666666666664,35.416666666666664,38.625,38.208333333333336,38.3125,37.666666666666664,37.875,39.083333333333336,38.625,37.6875,36.25,37.875,37.78125,37.5,35.75,38.208333333333336,38.666666666666664,37.875,38.5625,6.125,5.541666666666667,5.4375,5.0,6.0,9.75,48.916666666666664,42.5,51.791666666666664,50.3125,49.125,47.8125,50.25,46.958333333333336,50.708333333333336,50.0,50.916666666666664,50.333333333333336,51.125,51.041666666666664,52.875,38.333333333333336,38.0,38.125,37.583333333333336,38.375,38.375,39.0,38.25,37.791666666666664,37.5,38.083333333333336,37.833333333333336,37.166666666666664,37.75,37.291666666666664,36.916666666666664,37.6875,36.708333333333336,37.083333333333336,37.041666666666664,37.8125,37.583333333333336,38.541666666666664,38.3125,38.541666666666664,38.0625,38.0,37.291666666666664,37.916666666666664,38.75,37.666666666666664,35.75,37.5625,36.833333333333336,0.0,37.8125,37.291666666666664,37.8125,33.333333333333336,37.875,37.458333333333336,37.833333333333336,37.875,37.375,37.166666666666664,35.875,38.0625,40.333333333333336,41.0,7.375,41.583333333333336,42.625,42.1875,26.6875,42.75,41.75,41.5
