,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.20 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.18 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.3 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.13 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.2 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.6 V (V),OP4.5.7 V (V),OP4.5.8 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.12 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.18 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.6 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.13 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.5 V (V),OP4.7.6 V (V),OP4.7.7 V (V),OP4.7.8 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.13 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.19 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.2 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.10 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.16 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.19 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.7 V (V),OP4.9.8 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.13 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.17 V (V),OP4.9.18 V (V),OP4.9.19 V (V),OP4.9.20 V (V),OP4.9.21 V (V)
21,2021-04-04,11:15:00,38.25,35.5625,38.4375,38.875,40.083333333333336,34.708333333333336,37.25,38.416666666666664,42.84375,37.0,37.0625,41.75,37.4375,42.375,40.833333333333336,39.3125,39.625,39.375,38.333333333333336,39.625,36.583333333333336,35.0,21.375,16.833333333333332,28.291666666666668,32.0625,35.75,38.4375,37.0,36.083333333333336,38.3125,34.46875,39.1875,39.916666666666664,38.75,43.9375,37.166666666666664,42.625,45.291666666666664,40.791666666666664,42.75,48.96875,45.291666666666664,40.583333333333336,34.208333333333336,32.875,34.40625,34.333333333333336,36.8125,36.625,37.5,35.541666666666664,34.90625,37.125,39.09375,37.75,38.5,34.75,40.5,38.8125,25.125,47.03125,39.25,54.71875,42.041666666666664,40.5,39.5,40.0625,45.75,40.8125,42.875,50.75,44.791666666666664,39.625,41.5,42.708333333333336,41.25,35.1875,43.833333333333336,42.833333333333336,43.6875,36.541666666666664,39.0,52.708333333333336,36.125,37.208333333333336,35.9375,45.5,45.583333333333336,36.583333333333336,38.0,37.25,37.5,37.25,36.041666666666664,34.25,24.25,26.125,33.041666666666664,32.666666666666664,31.333333333333332,32.208333333333336,33.0,36.458333333333336,26.75,37.1875,41.291666666666664,45.791666666666664,23.625,37.5,46.208333333333336,40.5,36.166666666666664,41.875,42.041666666666664,43.125,39.625,50.125,32.6875,46.166666666666664,39.125,37.916666666666664,37.25,48.375,42.15625,40.25,39.333333333333336,38.166666666666664,36.916666666666664,38.0,38.25,41.625,46.375,36.458333333333336,39.291666666666664,39.208333333333336,36.625,40.958333333333336,39.1875,39.416666666666664,38.1875,39.166666666666664,38.0625,39.541666666666664,38.625,32.5625,36.1875,42.166666666666664,40.083333333333336,39.625,40.5625,43.8125,35.25,39.3125,43.125,44.1875,40.041666666666664,40.0625,34.833333333333336,36.25,41.3125,36.25,40.791666666666664,40.71875,33.083333333333336,40.0,38.333333333333336,37.25,35.458333333333336,33.0625,35.5625,37.125,31.041666666666668,23.875,38.166666666666664,33.3125,39.9375,33.375,44.3125,34.125,36.03125,38.708333333333336,37.8125,41.65625,45.875,37.0,36.25,33.75,39.666666666666664,37.75,40.625
22,2021-04-04,11:30:00,36.125,41.625,40.791666666666664,37.875,37.0625,40.625,44.25,39.416666666666664,40.208333333333336,42.416666666666664,42.25,40.9375,40.46875,40.958333333333336,42.9375,40.958333333333336,40.3125,38.041666666666664,40.625,38.75,41.1875,38.375,16.1875,18.625,34.375,35.875,37.59375,43.75,35.583333333333336,37.083333333333336,39.375,39.625,38.375,37.5625,39.6875,45.0625,43.875,42.625,45.083333333333336,48.541666666666664,39.708333333333336,55.625,56.4375,52.708333333333336,35.291666666666664,33.291666666666664,36.5,41.8125,34.041666666666664,36.6875,37.708333333333336,37.083333333333336,37.6875,38.6875,40.0,41.458333333333336,38.1875,44.791666666666664,46.083333333333336,48.833333333333336,29.333333333333332,59.5625,45.875,43.083333333333336,47.833333333333336,45.958333333333336,41.8125,47.875,44.916666666666664,44.666666666666664,42.583333333333336,41.916666666666664,44.9375,39.5625,44.4375,44.25,40.6875,44.166666666666664,45.291666666666664,45.583333333333336,41.125,41.0,42.625,35.25,43.25,42.5,48.25,42.8125,41.5625,43.416666666666664,45.5,44.875,42.5,43.416666666666664,38.583333333333336,39.875,37.0,39.28125,40.8125,35.375,36.458333333333336,36.625,31.0625,38.625,33.125,38.0,32.5,23.625,35.75,37.875,41.875,39.125,40.5,37.416666666666664,40.4375,44.375,46.375,41.333333333333336,40.833333333333336,43.3125,45.6875,44.4375,43.375,47.25,34.208333333333336,43.666666666666664,43.75,43.5625,41.125,42.5,42.791666666666664,36.875,38.625,40.0,40.083333333333336,39.25,41.09375,43.1875,41.791666666666664,43.5,36.9375,40.791666666666664,41.375,39.958333333333336,41.833333333333336,40.041666666666664,41.75,38.333333333333336,42.041666666666664,42.333333333333336,54.25,41.75,36.5,44.041666666666664,45.125,42.333333333333336,39.333333333333336,40.833333333333336,42.333333333333336,43.375,42.75,36.875,40.291666666666664,36.75,38.708333333333336,36.166666666666664,32.6875,35.083333333333336,36.375,37.4375,30.708333333333332,35.458333333333336,36.9375,34.875,36.75,48.958333333333336,40.208333333333336,33.5,31.75,33.166666666666664,43.375,47.8125,41.625,45.75,43.4375,38.625,51.083333333333336,49.5,36.25,49.833333333333336,45.4375
23,2021-04-04,11:45:00,39.375,39.833333333333336,40.833333333333336,38.625,35.59375,42.75,40.125,42.333333333333336,42.5,40.625,42.28125,42.21875,41.625,43.375,43.03125,40.125,39.958333333333336,42.875,41.791666666666664,40.5,38.25,37.75,9.5,9.666666666666666,32.916666666666664,36.9375,43.375,38.25,37.875,44.4375,42.041666666666664,43.1875,43.125,39.75,41.375,41.75,48.333333333333336,50.375,62.75,55.625,48.375,38.4375,44.625,48.1875,41.0,30.125,32.75,40.875,40.375,43.9375,41.0,42.75,38.5,43.78125,45.25,41.0,41.625,42.1875,39.708333333333336,40.041666666666664,28.125,42.3125,35.5,49.625,48.5625,49.5,50.291666666666664,48.375,46.958333333333336,45.0,47.75,45.0,40.625,43.625,43.1875,46.9375,42.53125,41.208333333333336,40.25,42.9375,37.5625,42.875,34.708333333333336,41.791666666666664,53.125,38.6875,48.34375,38.625,34.833333333333336,41.375,40.9375,48.375,42.4375,39.875,38.125,38.791666666666664,39.8125,37.375,38.625,33.8125,41.791666666666664,40.708333333333336,33.291666666666664,35.84375,43.0,44.708333333333336,38.541666666666664,45.5,36.3125,43.125,44.125,41.791666666666664,42.5625,42.75,41.4375,40.875,42.166666666666664,42.0,38.3125,36.375,40.458333333333336,38.34375,40.4375,41.0,29.6875,44.625,38.333333333333336,46.25,40.458333333333336,39.625,41.4375,38.3125,37.96875,41.166666666666664,44.291666666666664,44.125,40.791666666666664,39.28125,40.46875,36.53125,40.75,36.791666666666664,35.541666666666664,37.84375,43.5,42.958333333333336,42.84375,39.166666666666664,36.9375,39.5,42.541666666666664,46.166666666666664,39.041666666666664,38.3125,40.65625,46.416666666666664,35.75,46.3125,44.083333333333336,42.833333333333336,40.958333333333336,36.5625,40.75,36.625,39.208333333333336,0.0,33.541666666666664,37.791666666666664,38.25,38.125,32.125,42.833333333333336,31.875,33.65625,43.416666666666664,43.916666666666664,41.5,42.125,34.0625,41.0,41.25,34.875,45.166666666666664,39.375,41.625,43.791666666666664,49.5,43.625,45.6875,46.5625,42.5
24,2021-04-04,12:00:00,41.041666666666664,39.208333333333336,40.5,36.5,40.5,41.25,41.541666666666664,39.875,43.0625,43.416666666666664,40.5,43.916666666666664,43.0625,44.5,44.625,42.458333333333336,43.25,40.208333333333336,42.875,42.0625,40.40625,41.583333333333336,5.25,9.78125,41.78125,44.541666666666664,45.708333333333336,45.625,43.416666666666664,45.583333333333336,41.625,45.708333333333336,42.25,46.041666666666664,43.3125,42.5,45.041666666666664,43.875,46.78125,48.0625,40.875,48.666666666666664,45.5,46.625,43.375,44.625,44.4375,44.541666666666664,44.0625,42.708333333333336,44.083333333333336,38.6875,37.333333333333336,42.375,37.25,43.25,40.125,41.791666666666664,40.958333333333336,40.75,25.84375,44.25,43.166666666666664,58.041666666666664,62.0625,59.458333333333336,49.5625,49.875,54.458333333333336,54.875,50.5,46.916666666666664,48.0,42.5,38.75,37.0,38.125,40.916666666666664,37.875,34.375,38.125,35.375,39.708333333333336,27.541666666666668,31.1875,32.375,32.5625,39.0,32.0,36.1875,38.9375,42.458333333333336,41.375,0.0,43.9375,42.125,46.0625,46.291666666666664,44.583333333333336,42.958333333333336,48.625,48.916666666666664,50.875,43.25,43.09375,0.0,43.25,42.208333333333336,42.625,44.791666666666664,43.375,43.4375,46.458333333333336,43.708333333333336,44.125,43.0,44.4375,44.625,43.166666666666664,43.958333333333336,42.625,41.0,40.03125,35.166666666666664,32.375,31.291666666666668,51.0,46.75,43.125,45.75,39.0,39.875,38.75,35.125,36.958333333333336,39.25,31.875,37.541666666666664,36.833333333333336,40.125,41.541666666666664,41.791666666666664,40.875,40.25,45.708333333333336,42.875,47.875,49.416666666666664,34.0625,35.958333333333336,39.75,37.083333333333336,37.625,38.875,41.0625,42.5,41.875,40.916666666666664,40.166666666666664,43.875,34.25,45.1875,43.625,43.75,45.083333333333336,36.125,44.5,45.5,44.4375,47.041666666666664,52.375,57.25,58.5,56.583333333333336,46.8125,61.375,56.5,41.875,36.916666666666664,36.9375,36.291666666666664,35.625,32.25,38.25,39.15625,34.708333333333336,44.125,0.0,36.291666666666664,37.9375,35.458333333333336
25,2021-04-04,12:15:00,41.625,41.25,40.3125,39.875,40.125,41.916666666666664,42.875,42.75,43.4375,43.5625,43.458333333333336,44.0,44.125,44.875,45.0,43.4375,43.0,42.375,42.8125,42.083333333333336,41.625,41.833333333333336,4.916666666666667,7.125,45.5625,45.4375,45.3125,45.0,45.875,45.0,45.416666666666664,45.4375,45.708333333333336,45.708333333333336,45.791666666666664,45.333333333333336,44.666666666666664,45.291666666666664,45.541666666666664,46.0,45.0625,45.125,45.291666666666664,46.0,42.958333333333336,44.041666666666664,44.0625,43.875,43.9375,44.0,44.291666666666664,43.25,42.0,43.3125,43.125,43.25,42.25,42.5,42.375,42.5,24.416666666666668,42.0,42.0,63.0,62.125,62.5,51.25,59.75,57.5,55.125,51.375,48.875,47.09375,40.75,42.5625,37.5,38.375,37.375,36.25,34.375,35.75,35.666666666666664,35.375,31.0,31.5,33.0,33.625,34.375,35.375,36.5,38.875,40.375,41.375,42.625,43.875,45.5,46.5,46.875,47.875,49.125,49.625,51.0,51.5,50.75,43.375,43.5,43.5,43.875,44.25,44.791666666666664,44.5,44.15625,44.1875,44.0,44.083333333333336,44.125,44.166666666666664,44.458333333333336,43.625,43.958333333333336,42.5,41.0,39.0,37.0,34.25,32.5,51.0,46.8125,43.125,40.375,39.0,37.5,36.625,35.166666666666664,36.0,37.125,37.0,38.625,40.125,40.125,40.5,41.125,42.0625,43.25,46.625,48.5,51.0,52.75,31.875,33.875,35.25,36.625,37.625,38.875,39.75,40.25,40.625,41.75,42.375,43.875,44.15625,44.125,44.625,44.75,46.75,46.583333333333336,46.8125,46.458333333333336,46.6875,46.625,52.375,58.875,58.5,56.5,60.4375,60.1875,60.0,41.875,38.375,41.625,34.375,31.875,31.0,30.75,31.25,29.5,33.875,36.375,32.75,33.5,34.0
26,2021-04-04,12:30:00,41.625,41.25,41.125,39.875,40.125,42.125,42.875,42.6875,43.5,43.625,43.541666666666664,44.0,44.125,44.875,45.0,43.291666666666664,42.71875,42.15625,41.9375,42.0625,41.5,41.666666666666664,5.3125,7.208333333333333,45.375,45.291666666666664,45.458333333333336,45.125,45.958333333333336,45.083333333333336,45.0,45.3125,45.75,45.791666666666664,45.666666666666664,45.625,45.0,44.875,46.0625,45.791666666666664,45.5,45.4375,45.5,45.9375,43.625,43.916666666666664,43.9375,43.708333333333336,43.5625,43.75,44.125,43.333333333333336,42.0,43.333333333333336,43.125,43.25,42.25,42.5,42.375,42.5,24.625,42.0,42.0,62.8125,61.75,62.458333333333336,51.25,59.75,57.5,55.125,51.3125,48.8125,47.0625,40.75,42.541666666666664,37.5,38.375,37.375,36.166666666666664,34.375,35.75,35.6875,35.375,31.0,31.5,33.0,33.625,34.375,35.375,36.5,38.875,40.375,41.375,42.625,43.875,45.5,46.4375,46.90625,47.9375,49.125,49.625,51.0,51.4375,51.0625,43.375,43.5,43.5,43.9375,44.25,44.75,44.416666666666664,44.125,44.125,43.78125,43.9375,44.125,44.375,44.5,43.625,44.25,42.5,41.0,39.0,37.0,34.25,32.5,51.0,46.75,43.125,40.375,39.125,37.5,36.6875,35.1875,36.0,37.125,37.0,38.625,40.125,40.083333333333336,40.5,41.125,42.0,43.208333333333336,46.625,48.5,51.0,52.791666666666664,32.125,34.083333333333336,35.25,37.125,38.125,39.25,40.125,40.5,40.625,42.0,42.75,44.166666666666664,44.5625,44.416666666666664,44.625,44.96875,46.375,47.0,47.0625,46.5,46.625,46.625,52.875,59.041666666666664,58.9375,56.958333333333336,59.0625,59.625,59.5625,42.125,38.375,42.0,34.53125,32.125,31.3125,30.75,31.5625,29.8125,33.875,36.6875,32.75,33.65625,34.3125
27,2021-04-04,12:45:00,41.5625,40.9375,41.25,39.875,40.125,42.0625,42.875,42.6875,43.375,43.583333333333336,43.28125,44.0,44.125,44.833333333333336,44.875,42.3125,41.75,41.5,41.9375,41.375,40.958333333333336,41.25,5.375,7.25,46.0,45.375,44.791666666666664,45.53125,46.0,45.416666666666664,45.4375,45.833333333333336,45.625,46.083333333333336,46.0,45.25,45.5,46.083333333333336,46.125,46.0625,45.25,45.708333333333336,45.75,45.833333333333336,43.65625,43.9375,43.9375,43.375,44.125,43.625,44.125,43.208333333333336,42.0,43.25,43.125,43.208333333333336,42.25,42.5,42.59375,42.5,24.625,42.041666666666664,42.0,61.15625,59.25,61.333333333333336,51.25,59.708333333333336,57.5,55.125,51.375,48.791666666666664,47.041666666666664,40.75,42.5625,37.5,38.375,37.375,36.25,34.375,35.75,35.75,35.375,31.0,31.5,33.0,33.625,34.375,35.375,36.5,38.875,40.375,41.375,42.625,43.875,45.5,46.5,46.916666666666664,47.9375,49.125,48.8125,50.4375,50.5,49.40625,43.375,43.5,43.791666666666664,44.09375,44.25,44.625,44.458333333333336,44.125,43.8125,0.0,44.125,43.9375,44.125,44.46875,43.3125,44.25,42.5,41.0,39.0,37.0,34.25,32.5,51.0,46.791666666666664,43.125,40.375,39.333333333333336,37.5,36.6875,35.166666666666664,36.3125,37.125,37.75,38.625,40.125,40.125,40.5,41.125,42.03125,43.25,46.625,48.5,51.0,52.8125,32.375,34.5,36.0,37.375,38.375,39.541666666666664,40.5,41.0,41.5,42.5,43.1875,44.75,45.0,44.875,45.375,44.875,46.28125,46.4375,45.96875,45.75,45.8125,46.0,53.333333333333336,56.708333333333336,59.1875,57.25,58.625,57.875,57.25,42.625,39.125,42.416666666666664,35.0,32.375,31.5,31.25,31.875,30.0,34.5,37.0,33.375,34.125,34.625
28,2021-04-04,13:00:00,42.125,40.625,41.625,39.875,40.5,42.875,40.875,42.5,43.5,43.916666666666664,44.0,44.25,44.5,44.875,45.166666666666664,41.9375,41.666666666666664,41.1875,41.291666666666664,41.0,40.5,40.5,5.75,7.875,46.625,46.3125,46.25,46.041666666666664,46.875,39.625,45.96875,46.0,40.4375,46.5,46.375,46.041666666666664,42.75,46.34375,46.3125,46.625,46.0,45.916666666666664,45.875,46.375,44.4375,44.59375,44.625,44.25,44.125,44.375,44.84375,43.125,42.78125,44.125,44.0,43.0,42.125,43.25,43.25,43.25,25.0,42.875,42.75,59.75,56.458333333333336,59.875,52.0,58.65625,57.75,55.96875,51.75,49.1875,47.541666666666664,40.75,43.041666666666664,37.833333333333336,39.125,37.375,36.916666666666664,34.875,36.25,36.25,35.875,31.291666666666668,31.791666666666668,33.4375,34.125,34.375,35.708333333333336,36.75,39.4375,40.9375,41.9375,43.041666666666664,43.875,46.1875,47.416666666666664,47.0,48.166666666666664,49.0,48.875,49.0,49.208333333333336,48.25,44.125,44.375,44.3125,44.75,45.125,45.583333333333336,45.375,44.875,44.916666666666664,44.625,44.666666666666664,44.875,45.0,44.5,44.125,44.291666666666664,42.5,41.75,38.75,37.75,34.875,33.125,52.041666666666664,47.625,0.0,41.166666666666664,39.8125,38.25,37.375,35.875,36.75,37.875,37.625,39.333333333333336,40.875,40.84375,41.25,41.9375,42.875,44.0,47.541666666666664,49.4375,52.0,53.625,35.625,38.0,39.5625,41.125,42.125,43.5,43.875,43.875,43.75,43.875,39.5,44.083333333333336,44.0,43.5,43.458333333333336,42.625,43.458333333333336,43.5,43.25,43.125,41.375,39.0,49.09375,52.291666666666664,52.375,52.3125,46.5,44.875,52.3125,46.9375,43.0,46.625,38.5,35.625,34.708333333333336,34.416666666666664,35.0,33.083333333333336,37.875,40.75,36.75,37.5625,38.125
29,2021-04-04,13:15:00,42.375,40.6875,42.3125,40.625,41.25,42.875,40.25,42.875,43.916666666666664,44.125,44.0,44.333333333333336,44.416666666666664,44.791666666666664,44.8125,41.25,40.875,40.5625,40.708333333333336,40.1875,40.083333333333336,40.0,5.75,7.875,46.625,46.25,46.21875,46.0,46.875,39.625,46.0,45.875,40.375,46.5,46.458333333333336,46.083333333333336,42.75,46.375,46.25,46.583333333333336,45.916666666666664,45.958333333333336,45.875,44.875,44.458333333333336,44.541666666666664,44.583333333333336,44.25,44.0625,44.375,44.75,43.0625,42.375,44.125,44.0,43.0,42.125,43.25,43.25,43.25,25.0,42.875,42.75,56.708333333333336,55.0,55.9375,52.75,56.125,56.416666666666664,56.375,52.875,50.25,48.5,42.0625,43.875,38.625,39.541666666666664,38.375,37.25,35.53125,36.75,36.75,36.6875,31.875,32.375,33.875,34.625,35.375,36.583333333333336,37.625,40.0,41.5,42.5,43.875,45.125,46.875,47.083333333333336,47.03125,48.0,47.1875,46.96875,47.5,47.5625,46.416666666666664,44.1875,44.375,44.375,44.75,45.125,45.458333333333336,45.416666666666664,44.875,44.666666666666664,44.666666666666664,44.1875,44.8125,45.0,44.5,44.125,44.25,42.5,41.75,38.75,37.75,34.875,33.041666666666664,52.0,47.666666666666664,43.875,41.1875,39.8125,38.25,37.375,35.875,36.65625,37.875,37.625,39.3125,40.875,40.833333333333336,41.25,41.875,42.875,44.0625,47.5,49.4375,52.0,53.625,35.625,38.0,39.5,41.083333333333336,42.125,43.5,43.416666666666664,43.75,43.5625,43.8125,39.5,43.9375,43.75,43.041666666666664,43.458333333333336,42.625,43.375,43.458333333333336,43.125,42.416666666666664,41.375,39.0,49.0,51.75,51.6875,52.5,46.375,44.875,51.78125,46.916666666666664,43.0,46.666666666666664,38.5,35.666666666666664,34.75,34.375,35.0,33.0,37.875,40.75,36.75,37.5625,38.125
30,2021-04-04,13:30:00,42.375,40.5,42.333333333333336,42.375,42.0,43.375,41.208333333333336,42.3125,44.291666666666664,44.28125,44.1875,44.625,44.6875,45.083333333333336,45.125,40.875,40.666666666666664,40.09375,40.416666666666664,39.958333333333336,39.5,39.75,5.75,8.0,46.75,46.25,46.625,46.375,47.083333333333336,40.0,46.125,46.291666666666664,40.75,46.791666666666664,46.375,46.375,43.03125,46.03125,46.625,46.958333333333336,46.416666666666664,46.375,46.375,42.75,44.3125,44.0625,44.25,44.1875,44.125,44.0,44.833333333333336,43.0,42.75,44.125,44.0,43.125,42.125,43.25,43.25,43.25,25.0,42.875,42.75,54.3125,54.083333333333336,54.666666666666664,53.666666666666664,53.78125,53.75,53.791666666666664,53.208333333333336,51.90625,49.666666666666664,43.0625,45.208333333333336,39.541666666666664,40.6875,39.875,38.375,36.75,37.875,37.875,37.75,33.125,33.625,35.0,35.666666666666664,36.625,37.75,38.625,41.041666666666664,42.75,44.1875,45.208333333333336,46.1875,46.5625,46.166666666666664,45.6875,46.0,46.125,45.5,46.291666666666664,0.0,45.25,44.125,44.375,44.3125,44.75,44.875,45.5625,45.4375,44.875,44.6875,44.5625,44.0,44.791666666666664,45.0,44.5,44.125,44.291666666666664,42.5,41.75,38.75,37.75,34.875,33.083333333333336,52.0,47.625,43.916666666666664,41.25,39.84375,38.25,37.375,35.875,36.6875,37.875,37.6875,39.333333333333336,40.875,40.875,41.25,41.958333333333336,42.875,44.125,47.5,49.375,52.0,53.625,35.875,38.375,39.875,41.375,42.5,43.708333333333336,43.333333333333336,43.416666666666664,43.291666666666664,43.666666666666664,39.8125,44.125,43.625,43.25,43.375,42.666666666666664,43.28125,43.5,43.1875,42.833333333333336,41.75,39.375,49.5,51.25,51.208333333333336,50.875,46.5625,45.25,50.791666666666664,47.375,43.375,47.0,38.875,36.0,34.875,34.75,35.1875,33.375,38.25,41.083333333333336,37.0,37.75,38.416666666666664
31,2021-04-04,13:45:00,42.375,40.6875,0.0,42.875,43.0625,43.166666666666664,41.625,43.09375,0.0,44.25,44.1875,44.71875,44.625,45.125,44.75,40.5625,40.0,39.75,39.958333333333336,39.625,39.25,39.0,5.833333333333333,8.125,46.375,46.208333333333336,46.5,46.333333333333336,46.958333333333336,40.75,45.84375,46.25,41.25,46.875,46.458333333333336,46.125,43.5625,45.75,46.75,47.25,46.0,46.5625,46.4375,43.458333333333336,44.041666666666664,44.1875,44.416666666666664,43.75,44.041666666666664,43.958333333333336,44.875,43.0625,42.75,43.875,44.0,43.0,42.1875,43.25,43.25,43.25,25.0,42.875,42.75,53.208333333333336,52.416666666666664,52.3125,53.5,51.333333333333336,51.791666666666664,52.0,51.125,51.75,50.208333333333336,44.541666666666664,46.3125,40.75,42.25,40.625,39.541666666666664,37.5,38.9375,38.8125,38.666666666666664,33.875,34.375,36.5,36.5,37.3125,38.208333333333336,40.375,42.583333333333336,43.875,44.833333333333336,45.416666666666664,45.5625,45.166666666666664,44.875,44.833333333333336,44.5,45.083333333333336,44.666666666666664,45.208333333333336,45.25,44.53125,44.125,44.375,44.3125,44.75,44.6875,45.3125,45.291666666666664,44.625,44.6875,44.625,44.25,44.666666666666664,0.0,44.458333333333336,44.041666666666664,44.0625,42.4375,41.75,38.125,37.75,34.875,33.0625,52.0,47.666666666666664,43.875,41.166666666666664,39.75,38.25,37.375,35.875,36.625,37.875,37.708333333333336,39.375,40.875,40.875,41.25,42.0,42.875,44.0,47.5,49.375,52.0,52.5625,36.375,38.75,40.375,42.1875,42.958333333333336,43.3125,43.375,43.083333333333336,43.291666666666664,43.416666666666664,40.291666666666664,43.75,43.375,42.708333333333336,43.208333333333336,42.3125,42.958333333333336,43.375,43.125,42.875,42.0625,40.125,49.25,49.833333333333336,50.125,48.791666666666664,47.15625,45.75,48.375,47.625,44.125,47.4375,39.5,36.3125,35.416666666666664,35.0625,35.875,33.958333333333336,38.875,41.875,37.375,38.25,38.875
