,Unnamed: 0,Data,Hora,OP2.1.1 I (A),OP2.1.2 I (A),OP2.1.3 I (A),OP2.1.4 I (A),OP2.1.5 I (A),OP2.1.6 I (A),OP2.1.7 I (A),OP2.1.8 I (A),OP2.1.9 I (A),OP2.1.10 I (A),OP2.1.11 I (A),OP2.1.12 I (A),OP2.1.13 I (A),OP2.1.14 I (A),OP2.1.15 I (A),OP2.1.16 I (A),OP2.2.1 I (A),OP2.2.2 I (A),OP2.2.3 I (A),OP2.2.4 I (A),OP2.2.5 I (A),OP2.2.6 I (A),OP2.2.7 I (A),OP2.2.8 I (A),OP2.2.9 I (A),OP2.2.10 I (A),OP2.2.11 I (A),OP2.2.12 I (A),OP2.2.13 I (A),OP2.2.14 I (A),OP2.2.15 I (A),OP2.2.16 I (A),OP2.3.1 I (A),OP2.3.2 I (A),OP2.3.3 I (A),OP2.3.4 I (A),OP2.3.5 I (A),OP2.3.6 I (A),OP2.3.7 I (A),OP2.3.8 I (A),OP2.3.9 I (A),OP2.3.10 I (A),OP2.3.11 I (A),OP2.3.12 I (A),OP2.3.13 I (A),OP2.3.14 I (A),OP2.3.15 I (A),OP2.3.16 I (A)
4618,26,2021-04-19,12:30:00,5.082825,7.60935,7.7875,7.6594,8.022933333333333,8.12505,8.1063,6.031274999999999,6.0271,7.137533333333333,6.295866666666666,7.483333333333333,1.9813,4.981275,7.679166666666667,5.290649999999999,5.90315,7.1625,4.7969,5.4604,7.5344,6.96875,4.84685,4.3417,7.1813,5.5854333333333335,6.040649999999999,7.5563,4.949974999999999,7.46565,5.610433333333333,7.11875,5.606275,7.53125,5.564566666666667,3.9792,6.9875,2.75,5.281266666666666,7.3938,7.008299999999999,7.4094,5.637533333333334,4.639566666666667,7.09685,5.01255,5.572933333333332,5.5125
4619,27,2021-04-19,12:45:00,3.1844,3.5666666666666664,3.25,2.2844,3.83125,3.275033333333333,2.864075,2.9271,3.150033333333333,3.7167,2.8969,4.202133333333333,2.8104666666666667,3.5625,3.625,4.63435,3.42815,3.4250000000000003,3.175,4.0,2.8843750000000004,2.793775,3.2719,3.5354,3.970866666666667,2.391666666666667,3.29375,3.093775,3.4396,2.7109750000000004,3.2469,2.87345,3.075,3.2229333333333336,2.17815,3.2375,2.8042,3.116666666666667,0.0,2.9781500000000003,3.2094,2.597933333333333,2.6,2.2406,3.29685,3.187533333333333,3.4375,3.0041666666666664
4620,28,2021-04-19,13:00:00,1.60315,1.5750000000000002,1.3937666666666668,1.4719,2.0625,1.754725,1.7125,1.4187666666666665,1.57035,1.7266,1.76565,1.9958333333333331,1.7458333333333331,1.8417,1.39065,1.9479666666666664,1.58125,1.6125333333333334,1.4094,1.6797,1.92815,1.88125,1.8375,1.4125333333333332,1.95005,1.687533333333333,2.00315,1.7771,1.5833333333333333,1.3844,1.8021,1.4729333333333334,1.7604333333333335,2.0021,1.77815,1.5969000000000002,2.1063,1.83755,2.02815,1.5916666666666666,1.806266666666667,1.4479333333333333,1.49375,1.4208666666666667,1.57815,1.8094,1.95315,1.4438000000000002
4621,29,2021-04-19,13:15:00,1.0937666666666666,0.9042,1.2167,0.80625,1.21565,1.8208666666666664,1.26255,1.11875,2.8438,1.2792,1.5083333333333335,1.7219,0.8562666666666666,1.4083333333333332,0.9875,1.5375,1.0479333333333332,1.1646,1.1646,2.0125,1.2000333333333335,1.1124999999999998,0.95,0.9938,1.0042,1.0771,0.9437666666666668,1.3271,1.07815,1.625,0.6718999999999999,1.0938,1.0813,1.1375,0.9672,1.1344,1.09065,1.031275,1.0469,1.2333666666666667,1.0271,1.2167,1.1078,1.368766666666667,1.1266,1.7187333333333334,1.5458333333333334,1.2583333333333333
4622,30,2021-04-19,13:30:00,6.2146,7.364533333333334,8.35005,6.126575000000001,6.0125,8.83125,5.645866666666667,4.4719,5.259399999999999,9.2563,8.862549999999999,6.84685,4.74375,5.870866666666667,6.2875,8.54375,4.7729333333333335,7.6,4.6917,7.975,7.177066666666666,6.73285,7.5312,7.716666666666666,5.4562333333333335,4.35315,5.802099999999999,6.722933333333334,6.2667,6.9479,6.281266666666666,7.7042,6.308333333333334,6.09845,4.025,5.375,5.61565,7.9625,6.21255,3.8563,4.1375,4.347966666666667,6.8500000000000005,7.495866666666667,7.98125,3.3688,6.72505,4.931266666666667
4623,31,2021-04-19,13:45:00,1.250033333333333,1.3812666666666669,1.375033333333333,1.1396,1.65,1.595325,1.9094,1.59065,1.1000333333333334,1.471875,1.5708666666666666,1.6854000000000002,1.5250333333333332,1.375,1.3021,1.7375333333333334,1.660433333333333,1.84065,1.54375,2.022933333333333,1.431266666666667,1.9208333333333332,1.4844,1.5313,1.2771,1.6396,1.8729333333333331,1.3937666666666668,1.6188,1.80315,1.4000333333333332,1.64065,1.6687500000000002,1.4844,1.3562666666666665,1.1708666666666667,1.6333666666666666,1.5042,1.2438,1.8469,1.664633333333333,1.95,1.0292,1.5344,1.4969,1.7104333333333337,1.9063,1.3875
4624,32,2021-04-19,14:00:00,0.225,0.2469,0.1313,0.0396333333333333,0.3719,0.425,0.4395666666666666,0.2666666666666666,0.1437999999999999,0.3396,0.3292,0.2188,0.1999999999999999,0.30315,0.1146,0.378125,0.2500333333333333,0.3416666666666666,0.4563,0.42655,0.2188,0.2958333333333333,0.25,0.2891,0.3041666666666666,0.2,0.5125,0.3688,0.3313,0.1916999999999999,0.3104333333333333,0.2625333333333333,0.1396,0.2875333333333333,0.4563,0.33125,0.364075,0.3666666666666666,0.2354333333333333,0.15315,0.287525,0.39065,0.14065,0.36565,0.185925,0.5021333333333333,0.3937666666666666,0.32815
4625,33,2021-04-19,14:15:00,0.2770666666666667,0.2875,0.2656,0.2593999999999999,0.4375,0.4672,0.5771000000000001,0.3594,0.3291666666666666,0.5458666666666666,0.5333333333333333,0.5187666666666667,0.315625,0.3729333333333333,0.1375,0.39375,0.3250333333333333,0.3719,0.3187666666666667,0.4625,0.425,0.3688,0.2813,0.3875,0.4583333333333333,0.4479,0.2667,0.5917,0.4791666666666667,0.2,0.3188,0.4396,0.4833333333333334,0.5396,0.4458666666666666,0.42815,0.4708333333333334,0.3188,0.3146,0.2844,0.2812,0.4271,0.39845,0.4938,0.4479333333333333,0.49375,0.435975,0.4094
4626,34,2021-04-19,14:30:00,1.162525,1.14375,1.112525,1.0104333333333333,1.4094,1.32505,1.4270666666666667,1.375,1.1500333333333332,1.41565,1.2479333333333331,1.3344,1.3125,1.1687666666666667,1.09065,1.1646,1.2937666666666667,1.3646,1.1292,1.226575,1.3187666666666666,1.2791666666666666,1.1604666666666668,1.1895999999999998,1.2813,1.2146,1.17815,1.3146,1.3625333333333334,1.35,0.8906,1.2729333333333333,1.3563,1.2646,1.14065,1.1687666666666667,1.33755,1.3063,1.0469,1.1354333333333333,1.2042,1.2875,1.3104333333333331,1.3094,1.2063,1.2672,1.1781,1.368766666666667
4627,35,2021-04-19,14:45:00,1.0938,1.3646,1.52815,1.35315,1.5312,1.5094,1.4188,1.33755,1.1604333333333334,1.2833333333333332,1.4813,1.4688,1.2516,1.500033333333333,1.2625333333333335,1.31565,1.3031,1.36565,1.425,1.47815,1.4281,1.2458666666666665,1.46255,1.30005,1.4719,1.4479333333333333,1.3547250000000002,1.3979333333333333,1.47815,1.398475,1.4521,1.3594,1.32815,1.4104333333333334,1.2594,1.5479333333333332,1.4041666666666668,1.4375,1.4541666666666668,1.3969,1.375033333333333,1.4208666666666667,1.4292,1.3646333333333331,1.2875,1.46565,1.3396333333333332,1.4562666666666668
4628,36,2021-04-19,15:00:00,1.4083666666666668,1.3125,1.4187666666666665,1.2625333333333335,1.5979333333333334,1.3563,1.3229333333333333,1.3250333333333333,1.2375,1.5125,1.275025,1.4104666666666663,1.2291999999999998,1.4,1.2604333333333333,1.4812500000000002,1.3875333333333335,1.3516,1.3500249999999998,1.5271,1.3229333333333333,1.375,1.51565,1.22345,1.3687999999999998,1.3896333333333333,1.3063,1.6375,1.3333666666666666,1.4042,1.34845,1.3229666666666666,1.312525,1.5094,1.320325,1.7,1.52505,1.3562666666666667,1.4146,1.3958666666666666,1.4094,1.4333333333333331,1.45005,1.368766666666667,1.3583333333333334,1.4541666666666666,1.425,1.4083666666666663
4629,37,2021-04-19,15:15:00,1.2958333333333332,0.925,0.725,0.7771333333333335,1.1312666666666666,1.2583333333333335,1.0594,1.0422,0.8625499999999999,0.8375,1.34065,0.8792,0.77815,0.9854333333333334,0.67815,1.1854333333333331,0.9771,0.7219,0.9687666666666668,1.0958333333333334,1.05,1.12815,1.0104333333333333,0.8,1.0771,1.0719,0.8375,0.975,0.9375,0.0,1.075,1.0344,0.95625,1.051575,1.0188,0.9625,0.9333333333333332,0.8562666666666666,1.0875333333333332,0.9750333333333332,1.21875,0.9875333333333334,0.8521333333333333,1.057825,1.0729333333333333,1.05,0.8344,1.0625
4630,38,2021-04-19,15:30:00,1.8999666666666668,1.7516,1.7047,1.7979333333333332,2.2396,2.30005,2.1938,2.1844,1.970325,2.1854666666666667,2.0219,1.9396,1.445325,1.9969,1.9083666666666668,2.3937666666666666,1.89375,1.5719,1.625,1.74375,1.9844,1.910433333333333,2.00625,1.5104333333333333,1.6771,1.4896,1.7719,2.1031500000000003,1.63125,1.9583666666666664,1.96875,1.6875,1.443775,2.1875,1.8719,1.8438,1.8021333333333327,1.5125,1.675,1.96565,1.84065,1.7583666666666666,1.4812666666666665,1.8333666666666664,1.5604333333333331,1.87345,1.7016,1.8229333333333333
4631,39,2021-04-19,15:45:00,0.725,0.7313,0.6604333333333333,0.8219000000000001,0.9188,0.7999999999999999,0.824975,0.768775,0.7583666666666667,0.8479333333333333,0.7312666666666666,0.8625333333333334,0.6791999999999999,0.8874999999999998,0.6391000000000001,0.96565,0.7312666666666666,0.8313,0.7583666666666667,0.8625,0.7645666666666666,0.7000500000000001,0.7844,0.6437999999999999,0.8438000000000001,0.7416666666666667,0.8063,0.9021,0.75315,0.753125,0.7469,0.8375,0.75315,0.7625,0.8250500000000001,0.68285,0.8958666666666666,0.6469,0.84065,0.8469,0.8125333333333332,0.5438000000000001,0.6125,0.6469,0.6917,0.92815,0.76255,0.8333333333333334
4632,40,2021-04-19,16:00:00,0.3374999999999999,0.31565,0.2875,0.2187,0.4719,0.4333333333333333,0.3916666666666666,0.31875,0.3375,0.3770666666666666,0.39065,0.3958333333333333,0.3,0.2896,0.2281,0.4562666666666666,0.3187333333333333,0.3422,0.2791666666666666,0.3625,0.3874999999999999,0.4125,0.3125,0.2281,0.3999999999999999,0.3749666666666666,0.3541666666666667,0.3874999999999999,0.3437333333333334,0.3312666666666666,0.3312499999999999,0.346875,0.295325,0.4187499999999999,0.3104333333333333,0.36875,0.3187666666666667,0.3562666666666667,0.3719,0.3063,0.3656,0.4594,0.33125,0.41875,0.3438,0.4625,0.3771,0.3708666666666667
4633,41,2021-04-19,16:15:00,0.2646,0.2417,0.2875,0.1453249999999999,0.3906499999999999,0.3166666666666666,0.4531,0.325,0.2333333333333333,0.39375,0.3604333333333333,0.27505,0.1999999999999999,0.2562333333333333,0.0844,0.3469,0.3125,0.34065,0.2604,0.3354333333333333,0.282825,0.3521,0.3438,0.2375,0.3167,0.2667,0.279725,0.3916666666666666,0.33755,0.3020666666666666,0.2874666666666666,0.2979,0.2656,0.3229333333333333,0.2344,0.2979333333333333,0.3229333333333333,0.2458,0.30625,0.3875,0.29685,0.3208333333333333,0.226575,0.36565,0.2422,0.4468999999999999,0.3312333333333333,0.3687666666666667
4634,42,2021-04-19,16:30:00,0.1688,0.2104333333333333,0.331275,0.2,0.5562666666666667,0.3083333333333333,0.468775,0.2187666666666666,0.314075,0.3313,0.29995,0.350025,0.2396,0.1875,0.1281,0.49685,0.3708333333333333,0.2667,0.27815,0.4333666666666667,0.4103999999999999,0.31565,0.2479333333333333,0.256275,0.4146,0.2916666666666667,0.2125,0.675,0.396875,0.3687333333333333,0.4125333333333333,0.2833333333333333,0.3750333333333334,0.5,0.3229333333333333,0.35,0.29995,0.2437666666666667,0.31565,0.375025,0.29685,0.3979,0.20005,0.4229,0.25,0.3666666666666667,0.3843999999999999,0.2719
4635,43,2021-04-19,16:45:00,0.5750333333333333,0.6437666666666667,0.675,0.4542,0.6687666666666666,0.8062666666666667,0.6542,0.629725,0.69065,0.8312666666666667,0.600025,0.5625,0.5667,0.5896,0.5521333333333334,0.73125,0.5125333333333334,0.5625,0.5516,0.4688,0.5719,0.46255,0.5844,0.58125,0.5458333333333334,0.5375000000000001,0.5781500000000002,0.5375333333333333,0.5521,0.5,0.4729333333333332,0.49065,0.675,0.71565,0.48125,0.69685,0.5172,0.6875333333333332,0.45,0.5833333333333334,0.5156000000000001,0.6646333333333333,0.6687666666666666,0.5500333333333334,0.6542,0.626575,0.71565,0.5771000000000001
4636,44,2021-04-19,17:00:00,0.0896,0.056275,0.014075,0.0,0.20005,0.1375,0.21875,0.05005,0.0604333333333333,0.1594,0.1625,0.1229333333333333,0.0594,0.045325,0.0,0.1437666666666666,0.1063,0.08125,0.0969,0.1562666666666666,0.13755,0.1229,0.0812666666666666,0.045325,0.1083666666666666,0.071875,0.1375,0.1896,0.1146,0.14065,0.0479333333333333,0.0875,0.0979333333333333,0.1625333333333333,0.0708333333333333,0.1541666666666666,0.1000333333333333,0.0672,0.09375,0.1167,0.0813,0.1219,0.0792,0.1406,0.0437666666666666,0.2313,0.131275,0.1458666666666666
4637,45,2021-04-19,17:15:00,0.2874666666666667,0.2645666666666666,0.1979333333333333,0.2041666666666667,0.29685,0.3666666666666667,0.3937666666666667,0.3312666666666666,0.13125,0.3729333333333333,0.4063,0.2729666666666666,0.2833333333333333,0.2979,0.1312666666666666,0.3979333333333333,0.42185,0.1364666666666666,0.2479333333333333,0.3729333333333333,0.375,0.2646,0.3291666666666666,0.1875,0.1864666666666666,0.2583333333333333,0.2646,0.35,0.3125,0.18125,0.210925,0.2896,0.25005,0.3604666666666666,0.2437333333333333,0.276575,0.2344,0.2333333333333333,0.2344,0.3333333333333333,0.29065,0.2791666666666666,0.2770666666666667,0.1843499999999999,0.3083333333333333,0.3218999999999999,0.2812666666666666,0.4125
4638,46,2021-04-19,17:30:00,0.13125,0.175,0.0272357142857142,0.0781,0.2969,0.25625,0.30935,0.15315,0.27815,0.25625,0.2531,0.1844,0.0,0.25625,0.06875,0.21565,0.1,0.1188,0.2188,0.125,0.25,0.2229333333333333,0.1594,0.2104333333333333,0.0906249999999999,0.18755,0.1375,0.3563,0.2583333333333333,0.2854,0.0354166666666666,0.22815,0.275,0.2249999999999999,0.1625,0.1396,0.2875,0.17815,0.2438,0.2094,0.25,0.225,0.24065,0.2624666666666667,0.2125,0.4062666666666667,0.275,0.2688
4639,47,2021-04-19,17:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4640,48,2021-04-19,18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4641,49,2021-04-19,18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4642,50,2021-04-19,18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4643,51,2021-04-19,18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4644,52,2021-04-19,19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4645,53,2021-04-19,19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4646,54,2021-04-19,19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4647,55,2021-04-19,19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4648,0,2021-05-18,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4649,1,2021-05-18,06:15:00,0.05,0.0312,0.0155516129032258,0.0,0.1291666666666666,0.1063,0.0,0.0,0.0,0.0,0.1125,0.1,0.0,0.0188,0.0,0.0,0.0312,0.0,0.0,0.0,0.1,0.1125,0.025,0.0188,0.0275,0.075,0.0,0.1875,0.1063,0.05,0.0031333333333333,0.05,0.0,0.1094,0.05,0.05625,0.1,0.0688,0.0625,0.0688,0.0938,0.075,0.05,0.0,0.0,0.1562,0.0,0.0
4650,2,2021-05-18,06:30:00,0.1646,0.1562666666666666,0.10625,0.079675,0.2854,0.20005,0.1958333333333333,0.10625,0.11565,0.1916666666666666,0.2563,0.2021,0.1125,0.1437666666666666,0.0,0.2020666666666667,0.2104333333333333,0.2062999999999999,0.143775,0.2083333333333333,0.1916666666666666,0.2166666666666666,0.1750333333333333,0.1458333333333333,0.2229,0.1916999999999999,0.2125,0.2666666666666666,0.21255,0.1604333333333333,0.1594,0.1896,0.1771,0.2125333333333333,0.1063,0.2437666666666667,0.19065,0.1094,0.2020666666666667,0.175,0.2000333333333333,0.1937666666666666,0.15,0.2208333333333333,0.1104,0.2833666666666667,0.1750333333333333,0.2250333333333333
4651,3,2021-05-18,06:45:00,0.35,0.3229,0.3125,0.2729333333333333,0.44065,0.3937,0.4417,0.3125,0.34375,0.41405,0.4417,0.375,0.3125,0.3125,0.2062333333333333,0.4375,0.4145666666666667,0.3896,0.3854,0.4375,0.4312999999999999,0.39375,0.38125,0.3208666666666667,0.4468999999999999,0.40315,0.3979,0.4792,0.4140749999999999,0.4125333333333333,0.36875,0.3916666666666666,0.375,0.45005,0.36875,0.45,0.401575,0.3146,0.3813,0.4000000000000001,0.4187333333333333,0.425,0.3531499999999999,0.3729,0.3521,0.5219,0.41255,0.4166666666666667
4652,4,2021-05-18,07:00:00,0.4625333333333333,0.4375,0.4583666666666666,0.4396,0.6125333333333334,0.5625333333333333,0.6438,0.4969,0.5062666666666666,0.59065,0.575,0.5172,0.468775,0.4437333333333333,0.3625,0.5708666666666666,0.5354666666666666,0.575,0.5813,0.6271000000000001,0.625,0.5641,0.5188,0.5229333333333334,0.6021,0.570325,0.5625333333333333,0.6708333333333334,0.5188,0.61565,0.5750333333333334,0.5812666666666667,0.5172,0.61095,0.5687666666666668,0.6437666666666667,0.6187666666666667,0.518775,0.5188,0.575025,0.5875,0.525,0.4594,0.5291666666666667,0.4499999999999999,0.6146,0.534375,0.5969
4653,5,2021-05-18,07:15:00,0.7062666666666667,0.66095,0.692225,0.6187666666666667,0.8604666666666666,0.7999999999999999,0.8344,0.7646000000000001,0.7229333333333333,0.775,0.7458666666666667,0.7792,0.7000000000000001,0.6541666666666667,0.543775,0.7687666666666667,0.7583333333333333,0.7667,0.7500333333333334,0.80005,0.7844,0.8250000000000001,0.7917,0.7416666666666667,0.80625,0.7812666666666667,0.7791666666666667,0.8792,0.77815,0.8000499999999999,0.7375,0.7583666666666667,0.7708333333333334,0.8395999999999999,0.7437666666666667,0.7875,0.80315,0.7281,0.7792,0.8000499999999999,0.7646000000000001,0.7187666666666667,0.6604,0.7343500000000001,0.7083666666666666,0.8333666666666667,0.7375,0.8062666666666667
4654,6,2021-05-18,07:30:00,0.9479333333333332,0.97505,0.90315,0.9062,1.16565,1.062533333333333,1.087525,0.93125,0.9854333333333334,1.0594,1.025025,0.9563,0.9521,0.94845,0.7687999999999999,1.0219,0.98125,1.0187666666666668,1.1125,1.068775,1.0896,1.07185,1.07815,1.0125333333333335,1.1094,1.0771,1.10315,1.1542,1.0875333333333332,1.056266666666667,0.9854333333333332,1.1021,1.0396,1.1063,1.0375333333333332,1.0021000000000002,1.0208333333333333,1.0469,1.0479666666666667,0.9917,1.0375,1.0729666666666666,0.97815,1.02505,1.0104333333333333,1.1146,1.025,1.0666666666666669
4655,7,2021-05-18,07:45:00,1.2688,1.1469,1.15315,1.1042,1.3333666666666666,1.25,1.3875000000000002,1.2297,1.19375,1.3021,1.3416666666666668,1.2333333333333334,1.0438,1.14065,1.0146,1.2672,1.2875,1.2469,1.3229666666666666,1.3458666666666668,1.3646,1.3333333333333333,1.3000250000000002,1.2999999999999998,1.308366666666667,1.27815,1.3719,1.4104666666666663,1.41565,1.2916999999999998,1.25005,1.3271,1.3563,1.3646333333333331,1.2625333333333335,1.375033333333333,1.2521000000000002,1.2406,1.38125,1.29065,1.3292,1.2594,1.1687666666666667,1.2833,1.2125,1.4166666666666667,1.3208333333333335,1.4094000000000002
4656,8,2021-05-18,08:00:00,1.46565,1.531275,1.5646000000000002,1.4771,1.5688,1.571875,1.63755,1.63125,1.5390750000000002,1.7020666666666668,1.7458666666666665,1.77815,1.5047,1.56095,1.2854333333333334,1.5854333333333337,1.6771,1.640625,1.5844,1.7854666666666663,1.81255,1.63125,1.6219,1.5375,1.7771,1.7771,1.6219,1.7708333333333333,1.7312666666666667,1.7062666666666668,1.65315,1.6521,1.6333333333333335,1.75625,1.5344,1.7312666666666665,1.68285,1.6063,1.60625,1.825,1.70935,1.51255,1.5469,1.6688,1.582825,1.8291666666666664,1.62505,1.59065
4657,9,2021-05-18,08:15:00,2.0604333333333336,2.1104333333333334,2.1042,1.9417,2.1896,2.2656,2.1969000000000003,2.0604333333333336,2.1542,2.21565,2.23125,2.2625,2.143733333333333,2.147933333333333,1.8312666666666668,1.7188,2.3937666666666666,2.4270666666666667,2.3687500000000004,2.4094,2.4687,2.3646,2.323475,2.2625,2.4312666666666667,2.4062,2.3531500000000003,2.477066666666667,2.4271,2.27815,2.3792,2.3563,2.34375,2.3594,2.279725,2.341666666666667,2.45,2.254725,2.3583333333333334,2.345833333333333,2.3666666666666667,2.56875,2.3625333333333334,1.73125,2.3396,2.4979,2.1791666666666667,1.8000333333333334
4658,10,2021-05-18,08:30:00,1.96255,1.939633333333333,1.90315,1.81875,2.17345,2.032825,2.102066666666667,2.02345,2.0094000000000003,2.098475,2.05,2.0156,1.8656,1.9542,1.7208666666666663,1.7208666666666668,2.1166666666666667,2.1375333333333333,2.1208666666666667,2.164566666666667,2.1958333333333333,2.225033333333333,2.1896,2.03125,2.2020666666666666,2.1979333333333333,2.147933333333333,2.2666666666666666,2.1719,2.1208666666666667,2.0917,2.1104666666666665,2.087525,2.1583333333333337,2.075,2.1,2.1625,2.004166666666667,2.2,2.1063,2.1792,2.1156,2.1125333333333334,1.7,2.0333666666666663,2.272933333333333,2.1542,1.851575
4659,11,2021-05-18,08:45:00,2.085975,2.0813,2.096925,2.0083333333333333,2.3594,2.2,2.4125,2.2625,2.0958333333333337,2.314633333333333,2.1063,2.1563,2.0271000000000003,2.1604,1.850025,2.1437666666666666,2.254166666666667,2.26565,2.3292,2.3813,2.3666666666666667,2.4083666666666668,2.3625333333333334,2.239075,2.3469,2.3208333333333333,2.3188,2.4875000000000003,2.20005,2.2833333333333337,2.2469,2.3062666666666667,2.3719,2.3146,2.279166666666667,2.25625,2.3344,2.31875,2.287525,2.3375,2.2625333333333333,2.287533333333333,2.2656,1.881275,2.2708,2.3833333333333333,2.3375,2.2604666666666664
4660,12,2021-05-18,09:00:00,2.7541999999999995,2.657825,2.60625,2.52185,2.85,2.8625333333333334,2.9645999999999995,2.7188,2.64535,2.9333333333333336,2.689633333333333,2.75625,2.39065,2.7354333333333334,2.5969,2.8875,2.9688,2.9333333333333336,2.9979333333333336,2.7469,2.9562666666666666,3.075,2.93435,2.7354333333333334,2.956275,2.78755,2.939633333333333,3.1229333333333336,2.818775,3.0625,2.7854000000000005,2.8563,3.0125,2.9094,2.79375,2.877133333333333,2.8266,2.9354333333333336,2.9917,3.01875,2.9208666666666665,2.85005,2.826575,2.15315,2.8854333333333333,2.9375,2.9083666666666663,2.9813
4661,13,2021-05-18,09:15:00,3.00315,3.1146333333333334,2.964633333333333,3.05005,3.312533333333333,3.1625333333333336,3.283366666666667,3.325,3.1531,3.3000333333333334,3.0625,3.0604333333333336,3.035975,3.0875,2.7188,3.279166666666667,3.20315,3.3729333333333336,3.404166666666667,3.348475,3.499966666666667,3.62185,3.343733333333333,3.295833333333333,3.5438,3.2875333333333336,3.3271,3.7062666666666666,3.3719,3.3359499999999995,3.2938,3.5438,3.193766666666667,3.2541666666666664,3.2208333333333337,3.2688,3.2625,3.27815,3.4416666666666664,3.3094,3.279166666666667,3.34065,3.3729333333333336,2.466666666666667,3.1844,3.5021,3.3844,3.4250333333333334
