,Unnamed: 0,Data,Hora,P1.1.1 P (W),P1.1.2 P (W),P1.1.3 P (W),P1.1.4 P (W),P1.1.5 P (W),P1.1.6 P (W),P1.1.7 P (W),P1.1.8 P (W),P1.1.9 P (W),P1.1.10 P (W),P1.1.11 P (W),P1.1.12 P (W),P1.1.13 P (W),P1.1.14 P (W),P1.1.15 P (W),P1.1.16 P (W),P1.2.1 P (W),P1.2.2 P (W),P1.2.3 P (W),P1.2.4 P (W),P1.2.5 P (W),P1.2.6 P (W),P1.2.7 P (W),P1.2.8 P (W),P1.2.9 P (W),P1.2.10 P (W),P1.2.11 P (W),P1.2.12 P (W),P1.2.13 P (W),P1.2.14 P (W),P1.2.15 P (W),P1.2.16 P (W),P1.3.1 P (W),P1.3.2 P (W),P1.3.3 P (W),P1.3.4 P (W),P1.3.5 P (W),P1.3.6 P (W),P1.3.7 P (W),P1.3.8 P (W),P1.3.9 P (W),P1.3.10 P (W),P1.3.11 P (W),P1.3.12 P (W),P1.3.13 P (W),P1.3.14 P (W),P1.3.15 P (W),P1.3.16 P (W)
3784,32,2021-04-16,14:00:00,369.6864666666666,380.4344,354.48123333333336,374.2612,368.366025,368.2989333333333,359.5705666666667,360.3560333333333,441.4143333333333,432.1836,436.47575,447.0635333333333,441.2344000000001,424.5799666666667,427.701375,434.4317333333333,421.7703,424.3351666666667,426.3562666666666,,423.89805,427.9078,435.5453,420.14845,436.39845,448.3631,426.21955,433.8161666666667,433.7276,432.11835,418.26565,427.6484,359.8489666666667,378.94065,363.4125,366.7414,357.8786333333333,368.46525,356.00236666666666,363.0487333333333,351.43437499999993,364.26486666666665,364.5002666666667,372.13125,352.96796666666665,370.2968666666666,384.8344,373.1432333333334
3785,33,2021-04-16,14:15:00,341.94375,352.33203333333336,332.0625,347.1411333333333,343.4055,346.95000000000005,343.8125,337.28515000000004,420.7672,412.2286333333333,417.84415,424.106,418.2495,405.9534,404.0457,416.2273333333333,402.6057333333333,403.8437666666667,406.2307333333333,,401.96613333333335,405.0768333333333,416.9440333333334,400.43125,420.11955,438.5117,410.2656500000001,414.2476333333333,412.6328333333333,412.3903666666667,396.0997333333333,403.3593666666666,334.7018,361.0521,340.88165000000004,341.4922,336.5104,350.5763,335.47895,334.69025,320.875,332.9739666666666,339.75576666666666,360.3391,332.61639999999994,345.0625,361.92425,346.5195333333333
3786,34,2021-04-16,14:30:00,315.5336,315.20624999999995,308.414625,323.32293333333337,313.6284,319.0244666666667,312.9492333333333,307.7317666666667,394.98853333333335,390.44793333333337,389.8754,401.31303333333335,393.5283666666666,382.6424666666666,383.681,391.569,379.1414333333333,381.3971666666666,380.9883,,379.87735,380.7091,392.6487,383.2008,393.5629,404.0352,390.1523666666667,388.34885,394.9121,389.488,375.8107,381.1513333333334,308.4841,328.284375,311.1200333333333,313.13696666666664,309.29973333333334,325.1906,308.64845,312.35256666666663,307.6687,0.0,314.3458333333333,324.0135333333333,304.11846666666673,321.5797,329.87086666666664,320.84740000000005
3787,35,2021-04-16,14:45:00,294.1229333333333,293.6637,277.5036333333333,295.9073,289.0237,285.47265000000004,283.9744666666667,282.5,378.98085,363.8198,363.3284,373.0549333333333,375.1473,355.4293,359.51873333333333,357.97265,356.6922,363.37553333333335,361.64113333333336,,353.81715,354.7812333333333,366.11196666666666,349.8987,370.5429666666666,376.1882666666667,369.0971333333334,366.1924333333333,363.71223333333336,366.4211,349.02580000000006,361.7015333333333,282.1094,295.1820333333333,290.82615,288.4112,282.70160000000004,288.02930000000003,283.55389999999994,290.17815,282.33906666666667,285.8658666666667,285.90156666666667,300.5117,279.03956666666664,292.16796666666664,305.28413333333333,294.80156666666664
3788,36,2021-04-16,15:00:00,261.0851333333333,268.8552,247.9677,258.2887,254.09166666666667,261.15883333333335,255.07683333333333,249.74686666666665,340.90416666666664,338.7677333333333,338.71253333333334,349.47970000000004,339.12736666666666,333.462,334.6614666666667,333.8668,325.44335,332.27930000000003,331.24843333333337,,333.4567666666667,329.3703,344.7668,327.25,347.19270000000006,345.01565,338.6080666666667,341.3179666666667,339.6062333333333,336.0371,325.6593666666667,331.3749666666667,253.3338666666667,263.3359333333333,249.1211,258.36823333333336,254.34163333333333,260.598225,232.1156,264.6630333333333,243.43825,260.85313333333335,253.9785,265.721475,248.62606666666667,268.5164,274.13256666666666,260.8479333333334
3789,37,2021-04-16,15:15:00,230.4685,235.79216666666665,219.10833333333332,223.1219,225.7164,225.0862,224.7672,217.97683333333336,309.8125,299.2285,309.138,312.7591,307.41540000000003,299.4687666666667,305.48205,302.42305,300.4432333333333,306.5851666666667,301.8426,,301.875,298.3992,305.3893333333333,295.04960000000005,311.525775,311.02895,306.3237,307.1716,312.5817666666667,311.0351666666667,291.9708333333333,301.4434,233.4625,235.4453,217.89116666666663,223.7789,223.08125,232.49255,215.88386666666668,232.1747333333333,208.8789,222.15596666666667,226.644,227.50545,216.6323,226.83516666666665,251.50665,230.08825
3790,38,2021-04-16,15:30:00,193.48933333333332,197.6135,181.9987,193.49113333333332,194.6004,195.98203333333333,190.71716666666663,187.9953333333333,272.0656,279.5,278.7432333333333,287.7863,276.28933333333333,268.9763333333333,268.94787499999995,273.9838666666667,267.0898,272.6328,272.10336666666666,,275.30740000000003,261.4852,276.3841,262.1414,278.2961,285.9719,276.8786666666667,279.1791666666666,280.9583333333333,279.59843333333333,259.27186666666665,268.9200666666666,187.57343333333333,207.10155,185.2474,194.94373333333337,191.71483333333333,199.54296666666667,182.80910000000003,186.51433333333333,186.6979333333333,187.988275,187.39255,211.2695,173.6617,191.85665,204.0018333333333,198.0904
3791,39,2021-04-16,15:45:00,159.67346666666666,160.27030000000002,151.1578,158.91223333333332,158.96525,163.0094,153.45156666666668,148.62393333333333,245.1409,240.18463333333327,242.719,248.23386666666667,245.4411333333333,240.84025,0.0,232.631,240.56926666666664,239.47940000000003,238.1682333333333,,235.69376666666668,231.80466666666663,236.46873333333332,229.3771,243.29575,247.39805,243.794,241.6268333333333,236.0957,243.47345,223.0703,238.4207,151.59636666666665,159.4203,147.95665,161.6422,154.50806666666668,173.72379999999998,146.28985,161.0789,147.16956666666667,147.53046666666668,140.7188,164.13864999999998,147.35443333333333,151.725,168.61589999999998,152.1539
3792,40,2021-04-16,16:00:00,129.49689999999998,126.07293333333332,120.79223333333334,127.2224,116.81405,126.8508,114.4758,123.8125,211.77265,205.55115,207.2781,209.78516666666667,211.2219,192.3422,197.71196666666663,205.23945,191.4875,201.6875,200.29455,,197.22553333333332,193.9122333333333,201.84556666666663,189.20363333333333,199.1629,204.5789,206.7523666666667,200.63386666666668,206.09996666666663,202.45076666666668,192.2004,195.27996666666664,120.78203333333332,126.3703,113.416,129.9625,118.25963333333334,123.1453,111.55315,131.63670000000002,117.4445,113.0586,117.78306666666668,132.85806666666664,115.19725,127.2771,135.33360000000002,116.8664
3793,41,2021-04-16,16:15:00,87.86875,97.7995,79.1878,88.33283333333333,84.88595,91.5117,81.36054999999999,80.86043333333333,162.56914999999998,169.18516666666665,170.0995,161.525,166.23543333333336,159.70275,155.02293333333333,158.85995,164.39976666666666,168.31013333333334,161.96485,,166.42476666666667,161.9263,165.6604,155.85940000000002,163.6914,175.64583333333334,174.62866666666665,169.2242,174.2563,177.15625,156.64296666666667,161.17030000000003,86.77996666666667,96.5938,79.75703333333333,91.26743333333332,79.8238,94.2776,81.35416666666667,86.3146,76.5,86.08712500000001,87.91460000000001,92.5869,78.42916666666666,90.41146666666668,97.51215,89.12735
3794,42,2021-04-16,16:30:00,59.393233333333335,57.66953333333333,52.40195,60.62943333333334,59.99295,56.355450000000005,52.1719,52.6974,128.80863333333335,141.1125,129.03646666666668,136.04170000000002,134.47735,121.90705,119.78463333333332,115.24255,122.977,130.3344,138.84335,,130.77996666666667,123.43229999999998,121.7156,121.13983333333331,128.52305,144.0427,120.27815,133.42553333333333,131.25573333333332,136.66935,118.274,131.31835,46.5469,65.2512,48.074200000000005,51.68386666666667,60.31135,70.3505,53.18956666666667,52.00745,48.9785,53.55505,61.10573333333334,59.2492,46.34765,61.37029999999999,71.55676666666666,65.6211
3795,43,2021-04-16,16:45:00,32.86066666666667,39.8883,28.9488,34.33436666666666,31.6081,34.849466666666665,31.26613333333333,27.581233333333333,94.7133,95.69243333333334,92.15913333333332,101.612,91.94456666666667,86.27996666666667,88.78803333333333,85.1406,90.41563333333332,88.32136666666666,90.99036666666666,,87.49740000000001,86.00023333333333,89.58076666666666,83.46066666666665,94.39375,107.05286666666666,93.987,101.7641,92.7797,96.16666666666669,80.68306666666668,91.36135,30.82655,0.0,32.2094,29.61325,26.2784,38.62775,28.057,37.9371,29.7066,32.050799999999995,30.328125,37.73325,26.220566666666667,39.41605,43.03306666666666,33.18123333333333
3796,44,2021-04-16,17:00:00,13.098166666666666,20.32656666666667,12.40975,19.48333333333333,15.068466666666666,17.33203333333333,16.568466666666666,13.319533333333334,62.3336,58.80186666666666,56.44453333333333,59.646366666666665,51.088,51.49143333333333,47.03543333333334,47.422900000000006,58.65416666666667,57.8203,54.4284,,47.2656,45.944,49.69323333333333,35.2715,52.201575,65.5646,56.8185,52.07886666666667,57.97473333333334,56.21116666666666,46.40416666666667,60.92476666666666,8.973433333333334,19.60995,12.0789,16.72393333333333,11.8104,22.73555,11.520333333333332,18.132225,11.6646,18.31223333333333,14.8492,23.619533333333333,10.247133333333332,21.563266666666664,23.256766666666664,15.489066666666666
3797,45,2021-04-16,17:15:00,4.275533333333333,10.766133333333334,2.2125,9.8427,6.6521,8.8065,6.8627666666666665,3.5276333333333336,22.034333333333333,22.302333333333337,21.222666666666665,33.4043,21.8591,15.857033333333334,17.2172,17.897933333333334,17.84375,18.6724,17.4323,,17.998166666666666,14.692466666666666,15.0508,10.8729,13.940650000000002,22.5996,22.427366666666668,17.755733333333335,19.474500000000003,18.72213333333333,12.367966666666666,20.71895,2.0781333333333336,8.7031,4.112533333333333,9.282566666666666,3.561166666666667,13.0078,3.9448,7.973933333333334,2.3312500000000003,8.41525,7.077366666666666,14.213,3.8297,11.16175,13.6427,7.19535
3798,46,2021-04-16,17:30:00,1.5469,4.5469,0.0,5.69765,2.1656,0.7811999999999999,3.5781,1.5938,7.0625,7.8125,2.353133333333333,8.4906,7.7859,1.0266,0.3609,2.13395,0.0,7.6406,1.6094,,0.431125,0.1577,0.24375,0.0,0.92016,9.04431818181818,7.0734,4.3484,2.6960999999999995,0.0,0.3742,6.7734,0.0,1.7852,1.057,2.3813,0.0,8.8172,0.3383,4.1336,0.0,3.6172,0.2472272727272727,8.8859,0.0,6.4957,8.3016,0.65
3799,47,2021-04-16,17:45:00,0.0,0.0,0.0,0.0,0.0,0.07045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.105275,7.0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,48,2021-04-16,18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801,49,2021-04-16,18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3802,50,2021-04-16,18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3803,51,2021-04-16,18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3804,52,2021-04-16,19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3805,53,2021-04-16,19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3806,54,2021-04-16,19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3807,55,2021-04-16,19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3808,0,2021-05-16,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3809,1,2021-05-16,06:15:00,2.85,6.8,0.3438,0.0,0.0,0.0781705882352941,4.8281,0.0,0.0,8.0156,4.8,8.8516,7.2281,4.2969,0.0,0.0,4.9359,3.9844,0.0,0.0,0.4983142857142857,0.0,0.3568,0.0,0.4618052631578948,8.078125,,0.0,2.2594,0.0,0.0,0.0,0.0,5.625,0.0,0.0,2.2031,0.0,4.4438,6.6168,0.0,6.1406,1.9656238095238097,0.0,0.0,6.1875,0.0,0.0
3810,2,2021-05-16,06:30:00,4.3008,9.288033333333331,4.003633333333333,8.733600000000001,6.5242,6.793233333333333,9.167433333333332,4.76175,9.636125,10.141666666666667,8.696133333333334,11.2086,11.196866666666669,6.4891000000000005,4.599,4.797275,7.367166666666666,7.953133333333334,4.012700000000001,3.5531,8.089566666666668,2.8047,5.453633333333333,0.0,7.741966666666666,12.925,,6.778133333333333,8.146099999999999,6.3820250000000005,1.1721666666666666,7.991666666666667,2.71095,7.946366666666667,4.863566666666666,8.15605,4.05,12.2586,3.99765,9.1094,3.5804666666666662,7.348166666666667,6.391933333333334,12.776833333333334,3.918733333333333,9.430233333333334,10.2945,5.4164
3811,3,2021-05-16,06:45:00,12.0926,18.201066666666662,12.706766666666669,18.83515,13.175,14.90235,15.85115,10.358333333333334,19.186300000000003,18.1922,16.8125,19.7073,15.8961,12.673166666666669,11.412266666666667,12.06405,15.59845,14.725,11.86015,10.47385,13.855466666666668,10.00195,15.43165,4.6078,14.575533333333334,20.56015,,15.17325,16.31835,11.81835,5.609366666666666,15.478933333333336,8.8625,16.49295,11.36955,17.5453,10.943,22.267433333333333,10.21485,17.67695,12.471066666666667,16.088033333333332,11.731766666666667,21.49713333333333,11.292700000000002,12.9914,14.6711,12.1289
3812,4,2021-05-16,07:00:00,27.3995,31.5422,30.3224,42.4123,31.005733333333332,33.692975000000004,26.6164,43.24193333333333,33.3698,29.7578,25.778666666666663,35.74373333333333,27.2629,26.9112,26.616933333333336,22.400775,27.024733333333334,25.910775,22.02755,31.4453,29.25446666666667,19.707425,25.30363333333333,15.179433333333334,25.692933333333333,28.447675,,29.802366666666668,23.1211,15.9918,9.6164,29.45313333333333,36.12369999999999,30.6801,22.7771,27.7488,25.6055,43.53776666666666,34.260375,34.541775,33.255966666666666,25.904433333333333,18.0531,43.4039,21.21255,20.42813333333333,19.90963333333333,31.04295
3813,5,2021-05-16,07:15:00,84.52656666666667,91.419,102.1112,98.4867,100.30195,74.4961,89.92503333333333,89.96953333333333,61.46200000000001,55.431425,62.97895,76.4336,62.4234,51.38123333333334,54.025,47.07655,51.647275,51.361700000000006,52.9289,54.25,54.75,64.67385,54.5922,49.41015,76.5188,34.60366666666667,,47.0742,55.244150000000005,18.33333333333333,11.1974,68.66253333333334,90.3879,85.3094,77.63279999999999,77.00175,61.14065,93.0198,101.23493333333332,98.7344,106.3828,27.851566666666667,19.5625,106.37786666666666,83.11273333333334,23.62385,25.37575,82.98283333333335
3814,6,2021-05-16,07:30:00,133.56876666666665,136.07446666666667,139.43073333333334,146.6229,132.28386666666665,124.744,135.83635,129.97969999999998,93.2469,84.5328,88.52736666666668,98.52526666666668,96.60335,84.93515,79.52345,90.45416666666668,85.78750000000001,85.93125,85.50909999999999,86.56850000000001,83.043,85.49403333333333,85.5555,77.15035,85.45756666666666,39.77186666666667,,88.67813333333334,97.6586,22.42305,14.083333333333334,89.30154999999999,121.30233333333337,127.78226666666666,134.584975,127.8961,117.34295,136.09169999999995,141.71134999999998,135.3567666666667,135.20833333333334,79.4138,23.134775,144.1341,132.96716666666669,25.856,25.09375,123.9426
3815,7,2021-05-16,07:45:00,152.79063333333332,146.7801,167.71405,185.0591333333333,168.4416666666667,157.85259999999997,158.62523333333334,164.73985,133.29426666666666,108.4094,112.125,132.77866666666668,129.59686666666667,103.31353333333334,108.534575,122.07895,119.34013333333333,114.603875,118.93646666666666,111.8531,126.0754,122.6737,127.93515,107.34375,125.1823,47.70313333333333,,123.78045,104.35783333333336,25.619525,16.5703,131.84570000000002,131.85,170.36173333333332,168.83905,154.077725,154.36090000000002,178.24805,172.1125,171.0891,159.4953,162.9958,25.618966666666665,180.20625,159.1534,27.55756666666667,28.6125,163.3529
3816,8,2021-05-16,08:00:00,201.8297,201.450025,202.78126666666665,214.02060000000003,200.4427,200.0383,196.2031333333333,199.43956666666668,166.78723333333335,146.14965,141.2125,166.35156666666668,158.0469,146.89845,147.35546666666667,151.703125,163.50235,150.56525,152.8313,146.000025,154.08489999999998,155.58333333333334,158.3203,141.1172,158.98755,84.0586,,157.4664,155.78595,26.5586,18.296866666666663,153.91174999999998,186.3711,200.72136666666665,197.74805,204.8508,190.7971333333333,211.36276666666663,197.2527,199.3651333333333,200.0276,198.4505,26.99633333333333,211.3216,201.6875,29.288533333333334,29.5151,194.50665
3817,9,2021-05-16,08:15:00,225.1203333333333,236.15546666666668,231.74295,242.4262,231.01773333333333,230.5323,224.57316666666668,228.5172,200.9239333333333,191.03413333333333,186.19426666666664,196.41955,196.6260333333333,178.3793,178.7578,197.58515,181.07855,182.9953,180.525375,181.10935,177.81130000000002,183.11953333333332,182.49065,171.225,188.1771,147.42683333333332,,188.98435,194.4896,28.071250000000003,18.5164,196.1151,216.5406333333333,231.86326666666665,231.607625,227.2742333333333,220.9221333333333,235.06135,224.58516666666665,230.06303333333332,227.24766666666665,216.5133,28.22615,233.6211,230.06146666666663,31.17526666666667,31.709366666666668,224.4305
3818,10,2021-05-16,08:30:00,249.73436666666663,266.2266,250.0156333333333,262.3838666666667,258.52293333333336,260.24243333333334,257.8668,256.85,229.52446666666663,222.57446666666667,216.4799333333333,224.661325,227.49805,209.78595,209.5802,218.1276333333333,209.2976666666667,219.32656666666665,215.357,207.9453,212.9609333333333,204.2578,214.2466333333333,196.17185,221.6721333333333,218.1471333333333,,224.9271,224.33333333333331,29.47655,18.9219,224.4411333333333,241.1883,259.17966666666666,257.6700666666666,257.84009999999995,248.4182333333333,267.1065,250.74296666666663,256.4192666666667,251.54426666666663,254.82966666666667,52.812466666666666,262.02996666666667,253.80156666666667,30.7617,30.6711,253.32365
3819,11,2021-05-16,08:45:00,274.3671666666667,276.4797,273.62305000000003,282.9922,274.57035,275.17775,272.64090000000004,278.4896,257.6596666666667,251.7574,245.35443333333333,256.1207,252.4203,238.02866666666668,235.5406333333333,244.51013333333333,239.082625,242.8516,238.26485,237.5492,241.20523333333333,245.71696666666665,247.8133,224.7836,243.06325,257.3771,,240.5664,250.71875,31.868175,18.9502,253.40756666666667,263.6861666666667,281.45416666666665,277.784,276.7177,263.8168,286.1047,276.1432333333333,279.4726333333333,263.9844,279.51276666666666,139.62786666666668,287.94960000000003,276.8693,33.898625,32.98145,279.5375
3820,12,2021-05-16,09:00:00,295.5823,300.5641,290.79426666666666,309.0961,302.7101666666667,304.0863,293.6383,300.47265000000004,284.8582,275.27866666666665,265.7465,278.2898,280.8403666666666,259.80665,265.72655,266.04920000000004,272.0333333333333,271.6575666666667,266.19495,258.75545,262.79415,270.38126666666665,270.43906666666663,253.3232,272.466975,277.9219,,278.42035,276.105075,32.7448,19.808333333333334,277.20416666666665,285.33386666666667,305.6692666666667,300.2703,294.7656,291.9604,309.1411333333333,294.19925,301.391,294.20313333333337,297.513,216.25,310.41433333333333,293.80815,35.4612,35.60653333333334,304.8297
3821,13,2021-05-16,09:15:00,320.4526,324.74185,308.8801,334.5513,324.36445000000003,317.6156,312.1906333333333,317.4961,309.4502,305.1575666666667,292.37385,302.4922,303.33475,292.4,294.84065,292.44535,301.52006666666665,301.11249999999995,288.44790000000006,292.23007500000006,288.9857,298.4265666666667,299.8711,271.48205,301.4042,308.917775,,305.5793,317.66875,43.45,27.1293,309.5968666666667,311.39506666666665,333.533975,322.96746666666667,312.6094,304.42420000000004,329.69633333333337,318.4219,320.625,316.0172333333333,319.0955666666667,286.6996,333.56926666666664,320.8679666666667,46.17575,38.39845,325.8568
3822,14,2021-05-16,09:30:00,359.20703333333336,389.533425,381.4205666666667,380.1341333333333,371.3388,395.337,387.6502,351.14716666666664,379.01875,328.5424333333333,358.59013333333337,347.19636666666673,345.5422,356.7656,335.77735,335.40546666666665,356.25416666666666,349.5762,364.663,353.50756666666666,315.8203,354.33715,345.0153666666667,331.50975,340.7320666666667,364.97105,,364.3338,367.83905,103.6133,68.43437499999999,349.35355000000004,367.4281,411.7812333333333,369.2711,365.482825,371.1666666666667,381.9471333333333,343.5541666666666,400.622475,378.26146666666665,378.2573,382.40496666666667,393.4291666666666,368.00625,98.2573,94.6456,386.7481666666667
3823,15,2021-05-16,09:45:00,331.1315,344.1815,349.63555,283.8156333333333,368.0578,377.1567666666666,431.12265,322.12083333333334,294.72270000000003,317.6828,320.3008,425.5383,279.334,196.94013333333336,285.14335,300.66935,333.5435,256.808425,430.68395,430.1516,418.7797,164.4258,332.64065,347.6257666666667,426.6719,291.66915,,441.82736666666665,331.29335,147.2391,122.57695,312.9948,251.58123333333333,341.9258,261.4467,325.27056666666664,300.9875,287.9496,255.5323,460.1289,372.17946666666666,269.2086,351.7429666666667,287.78360000000004,324.4793,156.28256666666667,155.16565,426.384
3824,16,2021-05-16,10:00:00,105.76955,112.32553333333333,104.7521,112.28735,111.35623333333336,113.1727,105.1301,101.4263,117.23203333333332,119.2969,110.779675,117.578125,119.21926666666668,104.0746,101.78933333333332,111.3641,111.1784,111.2492,105.39193333333333,109.89475,111.73073333333332,105.4086,110.06693333333332,105.05703333333334,113.793175,120.84296666666668,,113.06066666666668,111.50625,107.925,88.59766666666667,115.12345,102.85703333333332,113.53596666666664,101.5677,110.0427,95.56223333333332,113.362,104.00313333333334,114.94636666666668,99.1375,107.78803333333332,110.10665,116.26016666666663,101.51043333333332,115.88646666666666,101.93555,100.1504
3825,17,2021-05-16,10:15:00,94.220125,107.47396666666668,93.13283333333334,95.7852,113.62305,106.2281,93.3215,97.38516666666663,108.11823333333332,100.34946666666669,103.42145,113.26406666666666,109.76406666666666,109.9867,105.418,103.5427,155.53203333333332,82.3398,103.73463333333332,104.56746666666668,91.95210000000002,91.4875,106.88983333333331,96.83283333333333,101.67735,129.3621,,111.0875,106.56223333333332,98.00005,74.65625,100.225775,94.88776666666666,104.961925,97.61173333333332,106.36903333333332,99.5159,104.9559,113.2711,104.3883,91.42033333333336,113.0344,101.1494,121.91093333333332,88.50545,111.9141,96.0995,111.2027
3826,18,2021-05-16,10:30:00,147.59376666666665,154.46093333333332,159.1582,145.93726666666666,143.39556666666667,146.9172,147.8414,147.7427,158.375,160.62293333333332,146.65625,159.69453333333334,152.1324,143.2406,114.3531,153.4922,160.21353333333334,141.258025,118.9859,150.33593333333334,142.1277,132.7629,147.887,133.28515,151.1987,157.833975,,151.08634999999998,167.11755,136.3592,115.18516666666666,166.4402,134.90053333333333,153.1633,133.5617,155.85263333333333,147.85235,150.74845,147.57886666666667,0.0,145.6159,151.30836666666667,148.86146666666664,148.4051,126.6094,141.24065000000002,141.48205,150.9244666666667
3827,19,2021-05-16,10:45:00,129.20546666666667,134.26823333333334,144.33204999999998,134.5982,138.83906666666667,144.19885,135.76146666666668,123.21536666666668,137.25313333333335,149.4785,159.2547,132.25156666666666,150.118375,129.75493333333335,147.31356666666667,129.7745,136.7125333333333,135.1172,134.64116666666666,124.7573,109.5703,124.99063333333334,125.91486666666668,130.8582,140.04923333333332,129.293,,145.27715,143.9159,115.16273333333334,106.2285,129.80836666666667,126.24725,138.0599,139.58985,140.49373333333335,123.81565,136.2677,121.281,183.7125,105.4648,132.1539,135.70313333333334,169.30623333333332,149.9005,130.04010000000002,127.31613333333335,125.4496
3828,20,2021-05-16,11:00:00,79.7039,102.72943333333336,88.8823,104.609175,90.66043333333332,110.892575,90.7828,90.59636666666668,94.3367,119.6625,93.8513,106.9875,95.7414,81.51015,101.082025,96.1099,88.6699,107.17675,0.0,92.63593333333334,105.39323333333331,83.39296666666667,91.4199,111.6838,95.56563333333334,118.60106666666668,,90.57775,94.3487,86.2422,67.24805,91.43253333333332,109.6309,101.0211,87.31436666666667,98.7824,87.85966666666667,113.0859,90.29375,95.67735,95.578725,103.9217,92.38005,119.1232,88.58670000000001,92.54843333333334,94.552,103.209775
3829,21,2021-05-16,11:15:00,86.5758,99.87916666666666,88.07775000000001,95.73125,89.65523333333333,97.20393333333334,94.80573333333332,85.68226666666665,97.917175,100.7552,91.67345,95.8859,96.67813333333334,91.48593333333334,88.33933333333333,94.5792,97.38073333333334,93.43096666666668,85.74905,91.6854,92.76505,87.26119999999999,88.66210000000001,83.76536666666668,95.0198,106.55493333333334,,96.38413333333334,94.66013333333332,96.27446666666668,78.62526666666666,91.95103333333334,86.28490000000001,99.21226666666666,87.50183333333332,91.98285,90.53516666666668,101.72503333333331,91.9526,93.6562,84.22345,91.6484,89.07866666666666,97.8938,82.875,97.44036666666666,92.1453,93.01146666666666
