,Unnamed: 0,Data,Hora,P2.1.1 P (W),P2.1.2 P (W),P2.1.3 P (W),P2.1.4 P (W),P2.1.5 P (W),P2.1.6 P (W),P2.1.7 P (W),P2.1.8 P (W),P2.1.9 P (W),P2.1.10 P (W),P2.1.11 P (W),P2.1.12 P (W),P2.1.13 P (W),P2.1.14 P (W),P2.1.15 P (W),P2.1.16 P (W),P2.2.1 P (W),P2.2.2 P (W),P2.2.3 P (W),P2.2.4 P (W),P2.2.5 P (W),P2.2.6 P (W),P2.2.7 P (W),P2.2.8 P (W),P2.2.9 P (W),P2.2.10 P (W),P2.2.11 P (W),P2.2.12 P (W),P2.2.13 P (W),P2.2.14 P (W),P2.2.15 P (W),P2.2.16 P (W),P2.3.1 P (W),P2.3.2 P (W),P2.3.3 P (W),P2.3.4 P (W),P2.3.5 P (W),P2.3.6 P (W),P2.3.7 P (W),P2.3.8 P (W),P2.3.9 P (W),P2.3.10 P (W),P2.3.11 P (W),P2.3.12 P (W),P2.3.13 P (W),P2.3.14 P (W),P2.3.15 P (W),P2.3.16 P (W)
4160,16,2021-06-17,10:00:00,305.62966666666665,308.46846666666664,303.9578,289.9023666666667,323.3625,312.1875,317.8523,310.3437666666667,308.43673333333334,321.2448,316.7221333333333,315.8575333333333,303.7236666666667,307.02473333333336,284.1836,311.1401333333333,330.5106666666666,336.6406,331.86876666666666,333.7836,326.0302,335.22526666666664,335.07460000000003,319.59066666666666,335.0028666666667,322.1914,324.99255000000005,346.1885333333333,276.4159,323.73885,325.54650000000004,331.54376666666667,322.58555,336.8786333333333,323.706675,322.9469,323.06345,317.9166666666667,327.25,328.1161333333334,327.1137,332.0271,321.86330000000004,330.4052,322.23153333333335,333.7664,328.1281333333333,334.1297
4161,17,2021-06-17,10:15:00,325.27345,326.0625,322.18205,303.9937333333333,337.6508,327.641975,338.08436666666665,327.33983333333333,324.1836,340.1227,336.7953,330.9950666666667,324.34766666666667,323.5711,305.07185000000004,327.2164,342.5867,344.928125,344.9719,343.01770000000005,332.52185,345.80935,349.2471333333333,332.6737,348.0948,335.2604666666667,333.9659,362.2427333333333,287.54013333333336,339.1948,339.424825,340.38945,333.5086,348.75,336.9601666666667,335.30235000000005,336.35155,331.6021,341.7299666666667,338.325,336.5125,340.0838333333333,329.8746,339.67186666666663,334.6619666666667,344.5082,337.8278666666667,344.3122333333333
4162,18,2021-06-17,10:30:00,335.5859,338.1762,336.8112,320.7583333333334,353.8867,343.74170000000004,352.47836666666666,336.97815,335.25106666666665,347.9974,343.9601333333333,343.02340000000004,333.6458333333333,335.45963333333333,316.61875,342.6638,350.07813333333337,353.9457,350.0193,351.8117,348.591625,356.27790000000005,357.8199,343.87305000000003,354.12420000000003,344.3830666666666,344.96365000000003,369.0141,292.18853333333334,347.4247666666667,350.2320666666667,347.47365,345.33205,355.91456666666664,344.8278666666667,345.54845,344.23960000000005,341.71043333333336,351.67816666666664,348.6674333333333,351.38285,352.82465,339.64160000000004,348.96616666666665,345.50350000000003,355.1367,345.04805,355.8219
4163,19,2021-06-17,10:45:00,355.3075333333333,363.256,357.9836,345.237,382.8929666666666,372.7888,386.4379,361.8312333333333,364.1896,372.8976666666667,361.99025,364.9734333333334,360.4247333333333,357.952325,339.04335000000003,366.8965,373.31445,378.4716333333333,368.14025,375.7096333333334,363.7484666666666,374.5219,375.20625,360.62733333333335,382.6666666666667,368.0016,362.00505,386.1757666666667,306.5703,369.2916333333333,367.1859,370.8242,367.24845,377.66743333333335,365.70785,360.3661666666667,362.82035,361.32006666666666,368.2969,375.36196666666666,367.72423333333336,364.94323333333335,358.48673333333335,367.5080666666666,367.0333333333333,379.4643333333333,368.013,379.3896
4164,20,2021-06-17,11:00:00,361.046075,361.0364666666667,361.6713666666667,305.20230000000004,383.3031,357.08123333333333,386.5969,375.9383333333333,366.2292,0.0,282.7715,371.05935,314.7625,361.4510333333333,334.00856666666664,372.4541666666667,371.92035,290.6246,368.3625,356.694,341.4732,365.8529,389.21135,362.4601666666667,376.3304666666666,369.81035,374.392375,391.82396666666665,296.03355,360.125,373.1721333333333,332.82106666666664,389.0633,319.44273333333336,380.776375,361.15886666666665,379.8258,360.42775,314.45546666666667,379.2703,365.9906,336.6476666666667,358.14025000000004,365.9141,363.5823,370.71303333333327,294.85315,384.5646
4165,21,2021-06-17,11:15:00,362.475,361.5997333333333,359.4987,345.04100000000005,382.3633,368.3035,378.8414,370.28333333333336,362.90315,380.1523666666667,374.53045,370.194,358.8817666666667,361.72385,344.174625,370.69747500000005,360.0898666666667,364.5596333333333,359.6041,363.2802333333333,360.6484333333333,366.2033666666666,367.625,354.4185,369.5039,360.06640000000004,361.5497666666667,383.9547,300.9793,359.3096333333333,362.6158666666667,359.3976666666667,362.026375,371.6492,360.7987333333333,361.66525,360.60313333333335,352.97655,365.0388,363.90496666666667,363.957,368.43125,354.526,368.1422,359.21365000000003,374.20936666666665,361.88205,371.0622333333333
4166,22,2021-06-17,11:30:00,366.19346666666667,367.3529,363.59925,349.12786666666665,387.046875,372.2773,385.22775,374.9547,368.8581,379.756,376.4078,373.8841000000001,363.5679666666667,365.98516666666666,348.19530000000003,374.8676,361.57655,364.3554666666666,359.42710000000005,363.2781333333334,361.4312333333333,366.018,368.2543,357.86955,370.9008,357.9498,360.7244666666666,382.2609333333333,300.1351666666667,358.66200000000003,364.2705666666666,359.72815,360.9627666666667,371.17603333333335,358.76014999999995,358.1143333333334,359.6078,354.72316666666666,364.7625000000001,364.71095,361.7734666666667,364.7307666666666,353.88515,366.8135333333333,358.2953,371.8815333333334,360.592225,372.0614666666667
4167,23,2021-06-17,11:45:00,368.8005333333333,368.8422,363.4789,351.09636666666665,389.86196666666666,377.09825,388.7778666666666,378.1078,368.8885333333333,382.50416666666666,380.8471333333334,373.69346666666667,362.03635,367.4336,348.47786666666667,375.2109666666667,357.0008,362.3502333333333,356.257,362.0354333333333,356.59009999999995,363.58566666666667,362.7297,349.6471666666667,366.8086,353.032,355.7246,379.8359333333333,295.9817666666667,355.5094,361.64163333333335,357.6023333333333,355.7828333333334,370.13646666666665,352.5471,357.0137,355.106,351.46875,363.2270666666666,362.0656333333333,359.91325,365.829275,349.40546666666665,362.84295,353.0867,371.15366666666665,358.76014999999995,368.0463666666666
4168,24,2021-06-17,12:00:00,382.0062,381.3672,369.9409,353.75,399.37343333333337,389.9262,396.94896666666665,379.9357,383.6699,383.7891,389.236725,348.5109333333333,369.8109666666667,373.2318,356.2699,388.8041666666666,359.3633,370.8320333333333,360.159,359.73206666666664,366.3982,362.2039,375.5187333333333,360.8375,370.5583333333333,353.4156,359.94805,388.3856666666666,303.92889999999994,361.405875,363.7025999999999,357.69725,364.0552333333333,375.6078333333333,353.78245000000004,364.56055,363.96485,349.96095,366.4510333333333,371.87185,356.95505,361.8547,353.11255,366.4629,351.9258,377.6159,358.34400000000005,373.95275
4169,25,2021-06-17,12:15:00,387.7809,375.91795,388.3697666666667,368.10625,198.2504,380.4289,403.061725,277.26563333333337,361.0049333333333,284.5664,399.9599,280.7585666666667,380.4825333333333,369.4455333333333,223.99145,399.84455,303.17293333333333,366.923,368.1276,372.4393333333333,295.3890666666667,343.1914,280.4705666666667,368.1582,253.29685,287.464475,286.20232500000003,381.45235,307.05133333333333,273.64376666666664,361.319,345.58477500000004,370.60545,366.29243333333335,238.06095,232.3449,260.470325,369.74495,380.0289333333333,382.78985,244.7996,299.55993333333333,317.4565,293.4604,340.85355,381.2457,349.91876666666667,383.2031
4170,26,2021-06-17,12:30:00,371.6559,370.6312666666667,369.79086666666666,358.96613333333335,395.95235,381.63905,397.607,392.01875,379.4828,391.9627666666667,389.484,296.78165,369.6125,379.3188,355.2929666666667,381.0182,351.5151,355.805475,346.6129,353.5294666666667,348.9356666666667,354.17285,351.6080666666667,340.8763,358.48164999999995,345.52110000000005,350.3164333333333,370.2828,290.21055,348.9888,355.2203,352.17526666666663,355.51645,364.5375,348.68985,353.97003333333333,354.45155,345.83674999999994,353.25,354.6922,354.1529,359.4554666666666,346.2427333333333,362.68593333333337,352.8192666666667,364.95936666666665,353.6148666666667,365.2989666666667
4171,27,2021-06-17,12:45:00,368.5371,368.3111666666667,369.32345,356.22706666666664,396.6719000000001,379.5390333333333,397.7499666666666,385.6906000000001,376.23905,387.8393,385.2669333333333,293.382025,366.12916666666666,374.6758,352.494,380.0159,345.09025,350.4893333333334,341.0882666666667,345.5994666666668,342.9737,345.7328,340.70520000000005,334.34503333333333,349.7344,341.95076666666665,343.2633,363.8682333333333,287.02075,340.3833,350.68945,344.6828333333333,345.34740000000005,355.50886666666673,342.1328,343.1239666666667,347.30183333333326,339.24586666666664,345.7857,346.9791666666667,345.89065,350.075,336.69335,354.3096333333333,348.0156,358.5844,346.3143333333333,357.49216666666666
4172,28,2021-06-17,13:00:00,366.4705666666666,363.78206666666665,364.7984333333333,352.40990000000005,393.3643333333334,385.01795,394.5098,386.0227,375.4187666666666,387.93045,378.686725,286.6418,358.98282500000005,368.7131,354.3816,376.8479333333333,335.886725,350.1562,329.7586,336.81873333333334,334.7835666666667,338.6669,330.55153333333334,328.8804666666667,343.66365,333.0432333333333,333.4968666666667,354.16055,276.3336,339.4531,345.54376666666667,336.9128,341.98803333333336,353.7004,336.526,336.2570333333333,341.85545,334.9309,340.11903333333333,335.45665,339.79193333333336,344.05585,331.7832,344.62656666666663,346.125,352.7724,341.2388,346.93515
4173,29,2021-06-17,13:15:00,284.6854333333333,312.17293333333333,284.8854333333333,243.08245,402.8859333333333,387.3125,399.8594,387.9338333333333,379.75286666666665,301.1656,256.9,302.9588,287.4062666666667,371.69166666666666,361.8812666666667,267.79220000000004,335.6832,340.926575,275.96173333333337,337.7044,264.6247333333333,279.1625,342.44765,107.25155,342.5224,328.2505333333333,256.5627666666666,272.6096,215.78046666666668,334.539075,337.7125,259.7883,341.06015,349.411925,327.4503,329.7359,333.4844,274.50372500000003,235.17185,264.6184666666667,313.31353333333334,346.20175,329.1893333333333,277.0216333333333,337.6052333333334,349.1200666666667,243.05886666666663,114.7375
4174,30,2021-06-17,13:30:00,230.29453333333333,230.75195,370.24300000000005,266.2000333333333,306.0771,390.6387,235.13776666666664,99.2156,377.0531,213.6971333333333,339.20313333333337,283.6822666666667,361.93045,317.22526666666664,344.3580666666667,380.8554666666666,260.5278666666666,232.07265,327.8625,315.87056666666666,206.59896666666663,127.068,90.5344,241.19376666666668,332.5237333333334,238.97695,247.00833333333333,262.1401,272.90756666666664,324.3281,336.5176,100.075,255.731,343.0976333333333,85.043,211.766,330.524225,323.6864333333333,284.6763,307.8711,329.2969,215.71605,204.21565,253.55336666666668,298.57293333333337,343.0026,249.85413333333332,255.86873333333327
4175,31,2021-06-17,13:45:00,155.05505,276.7588,261.8875,85.29535,260.6955666666667,113.4164,111.44105,133.4221666666667,182.70106666666663,379.9875,157.75756666666666,108.07446666666664,241.65703333333337,258.0724,165.97003333333336,175.66459999999998,294.2578,143.13933333333333,221.9208,220.7122333333333,226.33466666666664,234.4062333333333,217.514825,212.99946666666665,225.7266,218.73046666666667,56.2617,216.9807333333333,183.8271,224.18046666666663,216.9461,244.40235,300.2891,239.43750000000003,183.49765,218.62446666666665,230.82343333333333,161.7427,185.58515,91.7457,213.5156333333333,206.2385,245.5289,155.67656666666664,198.1365,251.30966666666663,225.77733333333333,174.0624666666667
4176,32,2021-06-17,14:00:00,89.53723333333333,78.88933333333334,80.2578,57.39169999999999,108.21823333333332,89.19725,103.8703,61.377,86.49843333333332,82.68945,79.6185,61.63595,71.1495,66.05625,79.1883,80.02863333333333,97.87735,93.6214,91.23356666666666,94.0125,70.50235,61.4238,86.59976666666667,86.7081,106.8867,123.11956666666669,58.4523,103.67733333333332,76.35626666666666,82.443375,87.2029,74.5283,72.20986666666666,92.29583333333332,62.3039,91.55936666666666,67.16835,79.6393,87.72840000000001,87.4513,70.38983333333333,64.4746,98.40625,88.42706666666668,66.50003333333333,95.45833333333331,92.0987,79.91043333333333
4177,33,2021-06-17,14:15:00,120.90623333333332,242.4396,124.8117,154.6266,161.5066,124.47655,153.63150000000002,136.85833333333335,130.52225,156.0809,175.9023666666667,151.41876666666667,139.5414,124.59025,161.31095,153.91330000000002,146.23475000000002,146.5026,161.07113333333334,135.16276666666667,123.516975,161.92735,210.92425,191.8652,131.9961,122.28046666666668,157.0127,157.28956666666667,100.8113,143.29273333333333,124.85585,131.1518,122.4552,132.1969,127.647675,159.8742,149.33540000000002,145.48566666666667,138.30596666666668,134.9133,131.541,144.07147500000002,131.8125,136.42786666666666,135.44740000000002,181.8,208.4901,129.4211
4178,34,2021-06-17,14:30:00,282.84255,199.4219,186.8901,183.01513333333327,231.0456,169.0504,256.2297,217.4508,241.4172,219.34036666666665,139.4973,154.29793333333333,99.49166666666667,213.26365,216.0123,183.56796666666665,164.11563333333334,140.5461,166.1463666666667,180.6099333333333,163.08933333333334,178.45989999999998,189.23283333333333,200.0729,149.0094,162.16876666666667,111.466,174.61370000000002,90.15236666666668,206.0008,140.0273,187.90496666666664,196.7698,164.79273333333333,91.6047,162.59335,76.14805,216.8426,185.19663333333327,125.36325,125.3484,180.1746,152.9498,210.12185,152.3672,201.9375,168.4276,104.1063
4179,35,2021-06-17,14:45:00,211.5838666666667,215.7385333333333,293.0401,213.60156666666668,263.78176666666667,303.43516666666665,192.5086,251.4344,220.4075333333333,233.1049333333333,264.5323,206.38475,87.9008,200.79025,222.7453,238.1513,237.62396666666663,160.30315000000002,183.58306666666667,241.88085,187.3125,225.6781,187.7307333333333,240.2872333333333,185.4591333333333,157.44025,190.888875,193.1096333333333,161.140625,196.05505,197.2879,183.20676666666668,158.76513333333335,164.58905,230.97655,63.3516,190.400975,173.7867,184.77553333333333,182.5385666666667,233.8896,236.5211,227.31135,238.2969,179.86356666666666,185.04423333333335,163.54455,214.0185
4180,36,2021-06-17,15:00:00,61.25706666666667,59.27373333333333,60.1604,63.3684,79.56953333333334,68.94766666666668,77.29843333333334,62.900000000000006,72.17683333333333,69.73126666666667,64.7133,59.450575,53.00626666666667,62.7818,50.7031,73.78696666666666,59.532833333333336,55.42775,57.41636666666667,64.54686666666667,66.39033333333333,63.79426666666666,62.6099,55.0284,63.70825000000001,59.078125,61.40355,76.66066666666666,50.1133,59.40155,60.53413333333333,59.90626666666666,58.552600000000005,68.01016666666668,54.12396666666666,67.3914,64.293,56.55003333333334,51.6023,63.88283333333334,70.54825,69.10236666666667,55.6381,62.80206666666666,56.07813333333333,72.0073,62.290866666666666,67.68436666666666
4181,37,2021-06-17,15:15:00,214.3258,130.62385,161.58555,237.3469,160.1172,134.19575,180.23985,186.1432,173.72656666666668,185.25026666666668,125.6437,85.49335,75.40416666666667,169.96743333333333,117.4073,226.12866666666665,0.0,123.20573333333334,136.3534,168.76513333333332,140.62109999999998,104.6035,132.32343333333333,133.89805,176.71720000000002,154.44686666666666,160.25275,131.44376666666668,121.08723333333334,142.64893333333333,138.3198,122.79816666666666,87.6562,127.37786666666666,135.3707,113.85183333333332,138.738875,131.26743333333334,146.12346666666667,131.13785,144.9552,162.0594,113.4357,136.74346666666668,129.60416666666666,147.1,101.42425,161.2646
4182,38,2021-06-17,15:30:00,109.05703333333334,128.4563,112.58696666666668,76.2207,116.70363333333334,133.09223333333333,118.05756666666667,122.91353333333336,104.53073333333332,120.28386666666664,137.97345,128.17499999999998,69.241,113.73933333333332,131.57293333333334,146.3879,103.85505,109.8619,94.77943333333332,105.60156666666666,103.27706666666666,80.9047,106.1969,72.1922,132.5063,91.27343333333332,101.6467,120.93395,97.7164,94.40936666666668,105.27056666666664,85.3448,129.12266666666667,98.67265,89.75676666666668,76.3078,95.5703,86.9138,110.89145,116.961725,111.34456666666668,104.74375,89.53750000000001,106.96565,96.7224,76.0125,100.87735,140.24790000000002
4183,39,2021-06-17,15:45:00,129.3724,153.91459999999998,137.319,140.90390000000002,108.58905,167.31015,138.39323333333334,135.2117,138.06483333333335,125.4745,145.77006666666668,85.08126666666666,50.75623333333333,122.1315,131.22603333333333,111.99243333333334,102.16743333333334,88.45236666666666,78.93515,90.55133333333332,93.38226666666668,107.36196666666666,91.5328,77.82683333333334,87.19793333333332,78.0488,93.89556666666664,103.27145,75.04193333333333,81.47655,94.7307,89.5659,77.71015,91.23073333333332,88.4086,102.8643,109.6625,87.84805,101.56123333333332,92.71445,111.4063,95.6625,89.18715,102.91146666666668,87.68126666666667,97.72996666666666,89.58803333333333,101.096075
4184,40,2021-06-17,16:00:00,54.8297,89.73696666666666,48.6078,60.68153333333333,83.47213333333333,49.1359,81.08073333333333,77.01303333333334,69.87576666666666,57.555966666666656,80.99063333333334,44.8156,34.35103333333333,67.91720000000001,73.4323,56.55496666666667,51.8513,63.111733333333326,51.581500000000005,66.00235,45.682,47.22425,55.79636666666666,38.06795,66.4574,38.4738,52.0831,68.17033333333333,52.615633333333335,50.68675,54.36196666666666,43.80155,76.2664,58.2914,40.88543333333333,79.68084999999999,51.731075,48.35079999999999,52.5461,70.02163333333333,44.480450000000005,52.68723333333333,39.484633333333335,63.64805,51.19556666666667,54.9258,51.92305,51.6266
4185,41,2021-06-17,16:15:00,43.0742,33.78306666666666,33.20753333333334,16.2812,50.009,47.96716666666666,49.4177,36.24973333333333,35.0531,47.5086,42.6995,33.96586666666667,31.4802,48.3023,23.865366666666663,42.657266666666665,27.76135,49.4375,38.032833333333336,41.93203333333333,34.28333333333334,43.92086666666668,40.5279,24.5333,44.0086,35.1672,27.8375,47.63933333333333,29.249,31.89373333333333,34.5065,38.15913333333334,40.97733333333333,43.28205,50.7953,40.16353333333333,32.011500000000005,24.76095,34.211733333333335,35.08436666666667,31.563800000000004,38.194,33.9638,36.16066666666666,35.045833333333334,52.87695,47.5781,40.82943333333333
4186,42,2021-06-17,16:30:00,20.693375000000003,16.09845,17.14805,12.5092,33.6763,26.3289,29.864850000000004,23.131533333333334,16.67185,27.24295,26.28905,24.90886666666667,14.35195,22.9789,10.805733333333334,28.93646666666667,23.930733333333336,22.056075,24.0448,30.00975,26.208566666666663,28.66875,23.672666666666668,18.13475,24.01445,25.005675,23.002333333333336,35.91513333333333,24.1871,21.465666666666667,22.216166666666663,24.2289,23.8797,26.58333333333333,21.527066666666663,28.25363333333333,27.3281,22.4578,22.7698,27.272133333333333,0.0,26.80235,20.011466666666667,25.5875,20.4271,34.34323333333333,27.07653333333333,27.9984
4187,43,2021-06-17,16:45:00,6.990633333333332,5.5203,7.965599999999999,1.1632999999999998,19.0982,13.3797,18.1284,10.131533333333332,12.0938,14.669533333333334,15.0651,10.260933333333332,4.516133333333333,7.8594,0.5677,14.982266666666668,10.210133333333332,9.8987,9.119,15.715025,12.5121,13.1166,9.8242,7.107033333333334,13.42345,10.41405,8.0586,20.1883,10.998666666666669,8.640099999999999,8.1763,11.091933333333335,11.489566666666668,15.1824,9.457425,15.56405,13.06926666666667,7.449624999999999,9.52655,13.157033333333333,13.309666666666669,15.3125,8.341133333333334,11.6367,7.407566666666667,20.931766666666665,12.305966666666668,15.428366666666667
4188,44,2021-06-17,17:00:00,1.9641,0.0,0.0236466666666666,0.0,10.477575,7.7344,0.0,3.9273,2.74415,0.0,6.5961,0.0,0.0,1.66915,0.0,8.3531,1.4843666666666666,0.7111000000000001,2.24295,6.1164000000000005,3.48085,4.2023,0.8919333333333334,0.3914,2.2690272727272727,2.104966666666667,1.62815,14.1062,4.6852,4.275,0.4839444444444444,3.90195,2.050266666666667,8.9844,3.075,4.906666666666666,5.48515,0.4664,0.0,5.9648,3.579966666666667,3.6646,0.7484,4.46255,3.0563,9.32345,4.0332,11.1719
4189,45,2021-06-17,17:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1458333333333333,0.0,1.984575,0.0,0.0,0.0,0.0,0.0,0.0203111111111111,0.0,0.0,0.0,0.0,1.8496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4190,46,2021-06-17,17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4191,47,2021-06-17,17:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4192,48,2021-06-17,18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4193,49,2021-06-17,18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4194,50,2021-06-17,18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4195,51,2021-06-17,18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4196,52,2021-06-17,19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4197,53,2021-06-17,19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4198,54,2021-06-17,19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4199,55,2021-06-17,19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,0,2021-02-18,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4201,1,2021-02-18,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4202,2,2021-02-18,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4203,3,2021-02-18,06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4204,4,2021-02-18,07:00:00,1.9453,0.0,0.3713235294117647,0.0,11.77655,6.9328,12.88905,4.35,2.4969,8.4047,8.71795,5.543,2.825,0.0,0.0,8.9375,0.4422,1.048425,5.15155,9.8242,6.9727,9.0063,1.670488888888889,3.025,2.138,5.1602,4.2711,10.9688,0.0,5.5391,0.0759181818181818,3.1625,3.8328,5.82695,3.1125,2.87278,4.6211,3.6695,4.65,7.7344,4.575,7.24295,2.2125,7.2512,2.4328,14.44375,9.7688,11.83045
4205,5,2021-02-18,07:15:00,8.985666666666667,9.1916,11.07695,3.8578,20.3594,15.445900000000002,20.85183333333333,8.9208,12.05115,17.213075,16.69215,12.231649999999998,7.355733333333333,8.363533333333335,3.7966333333333337,15.8664,8.16405,13.0688,12.56015,14.462766666666669,14.682624999999998,16.18675,13.5719,8.575000000000001,13.532033333333333,12.61755,11.238566666666664,17.4979,11.519799999999998,13.2547,12.297133333333337,9.28515,9.681766666666666,13.079433333333334,12.0543,13.946366666666668,13.053366666666667,9.978549999999998,13.96875,14.8362,13.699025,14.44725,10.89455,13.65625,8.637,22.16456666666667,12.3297,16.25665
4206,6,2021-02-18,07:30:00,25.4959,23.4141,22.932533333333332,15.706600000000002,37.29435,28.9824,36.2107,23.03905,22.83776666666667,32.57225,22.6969,29.245275,23.69843333333333,32.4246,12.0,32.3388,24.9914,26.91095,33.6875,32.16016666666667,37.60625,35.504200000000004,25.796366666666668,26.87163333333333,30.263800000000003,29.340625000000003,24.4651,38.79166666666666,26.7349,27.38555,25.13463333333333,23.960166666666662,26.52213333333333,31.1807,24.438533333333336,32.0031,31.8785,28.84426666666667,31.9711,38.0187,29.69455,30.8916,27.2672,25.061200000000003,23.6227,38.8336,27.659900000000004,33.66376666666667
